"","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k"
"1","Distance",9930.20572510797,9930.36572510797,0.227302779896551,1.681,0.000176971864824449,-4963.10286255399,1.17487480441719,415,41.5,2
"2","fixed",9929.90962473307,9930.2339490574,0.273904216100126,1.947,0.000888188920232801,-4961.95481236654,1.1744330738186,447,44.7,3
"3","opend",9931.66645142736,9931.99077575168,0.132220281707086,3.856,0.00134528244018796,-4962.83322571368,1.17476989496708,126,12.6,3
"4","agric",9932.20572510797,9932.5300494323,0.0770242878467481,4.434,0.000176971864824449,-4963.10286255399,1.17487480441719,0,0,3
"5","beach",9932.20572510797,9932.5300494323,0.0770242878467481,4.434,0.000176971864824449,-4963.10286255399,1.17487480441719,0,0,3
"6","water",9932.22029835165,9932.54462267598,0.0765231198213584,4.877,0.000174537648392013,-4963.11014917583,1.17487791732423,0,0,3
"7","urban",9932.69016828473,9933.01449260905,0.0726985221062288,5.479,0.000150970388319364,-4963.34508414236,1.17497647587276,12,1.2,3
"8","scrub",9932.78180078678,9933.10612511111,0.0633025046751534,5.726,0.000129047454887129,-4963.39090039339,1.17500067303425,0,0,3
