"","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k"
"1","Distance",1496.19866497885,1496.6431094233,0.31241678641525,1.377,0.000511180820477162,-746.099332489426,1.13960230097606,647,64.7,2
"2","agric",1496.75457515133,1497.67765207441,0.214652467849713,2.571,0.0275677644476817,-745.377287575664,1.13953057818051,311,31.1,3
"3","opend",1498.04722856617,1498.97030548925,0.103843950088509,4.469,0.00195616000579567,-746.023614283086,1.13930099262961,28,2.8,3
"4","fixed",1498.13953895478,1499.06261587786,0.0980234683642979,4.721,0.000910289288294226,-746.069769477392,1.13942795033769,14,1.4,3
"5","water",1498.19887692771,1499.12195385079,0.0904592867903808,4.897,0.000510978645692765,-746.099438463855,1.13960269292326,0,0,3
"6","scrub",1498.20228081251,1499.12535773559,0.0902530348325817,4.948,0.000511886225076985,-746.101140406256,1.13961003248537,0,0,3
"7","urban",1498.20101852228,1499.12409544536,0.090351005659268,5.017,0.000510569652645966,-746.100509261141,1.13960573505458,0,0,3
