"","X","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k","Feature1","Feature2","Feature3","Feature4","Feature5","Feature6","Feature7","DeltaAICc","cat_type","area"
"114",18,"scrub.opend",9934.65915838086,9935.20710358634,0.0136329677609194,24.824,0.000996968787967981,-4963.32957919043,1.17500145449903,0,0,4,0.999999999999545,293.913110765199,2500,NA,NA,NA,NA,4.25280788852979,"MC","doornpanne"
"115",19,"agric.beach",9934.88733796392,9935.4352831694,0.0103187450148032,26.044,0.000188791969828212,-4963.44366898196,1.17503635923532,0,0,4,2.47364586563435,2500,1,NA,NA,NA,NA,4.4809874715902,"MC","doornpanne"
"116",20,"water.scrub.fixed",9934.61250780405,9935.44584113738,0.0114542063392884,26.343,0.000747783694669149,-4962.30625390202,1.17459549655728,0,0,5,40.2866297781457,2500,99.5078643043257,1,NA,NA,NA,4.49154543957047,"MC","doornpanne"
"117",21,"beach.scrub",9934.88733796715,9935.43528317263,0.0103187449971514,26.401,0.000188791969638645,-4963.44366898358,1.17503635923637,0,0,4,1.00000001869012,2500,1,NA,NA,NA,NA,4.48098747482072,"MC","doornpanne"
"118",22,"water.beach.fixed",9934.69006708692,9935.52340042025,0.0105106435664896,26.439,0.000855696166404133,-4962.34503354346,1.17461320667734,0,0,5,227.390777646474,2347.02405204017,2500,1,NA,NA,NA,4.5691047224409,"MC","doornpanne"
"119",23,"agric.scrub",9934.8873379683,9935.43528317378,0.0103187449908783,26.761,0.000188791968842506,-4963.44366898415,1.17503635923535,0,0,4,1.00000002532943,2500,1,NA,NA,NA,NA,4.48098747597032,"MC","doornpanne"
"120",24,"beach.fixed.opend",9934.72288597407,9935.5562193074,0.0102637098017402,26.773,0.000986216956217905,-4962.36144298703,1.17461692972376,0,0,5,145.823390845853,2500,1,393.908489809683,NA,NA,NA,4.60192360959081,"MC","doornpanne"
"121",25,"urban.agric",9934.8908083749,9935.43875358037,0.0103211228585145,27.024,0.000188383216169891,-4963.44540418745,1.17503676849431,0,0,4,1,2.2270579154083,2500,NA,NA,NA,NA,4.4844578825614,"MC","doornpanne"
"122",26,"urban.beach",9934.89514140579,9935.44308661127,0.0103075777432634,27.475,0.000187883083924822,-4963.4475707029,1.17503753260129,0,0,4,1,2.87229274943593,2500,NA,NA,NA,NA,4.48879091346134,"MC","doornpanne"
"123",27,"water.agric.fixed",9934.7392077836,9935.57254111694,0.010206190570341,27.668,0.000826610566472997,-4962.3696038918,1.17462257007021,0,0,5,132.195423753979,2500,2013.23580431497,1,NA,NA,NA,4.6182454191312,"MC","doornpanne"
"124",28,"water.agric",9934.90346400761,9935.45140921309,0.0102490638172694,27.851,0.000186073625588665,-4963.4517320038,1.17503981181551,0,0,4,1,2017.12276458918,2500,NA,NA,NA,NA,4.49711351528094,"MC","doornpanne"
"125",29,"water.beach",9934.90346400761,9935.45140921309,0.0102490638172694,27.851,0.000186073625588665,-4963.4517320038,1.17503981181551,0,0,4,1,2500,662.843010134342,NA,NA,NA,NA,4.49711351528094,"MC","doornpanne"
"126",30,"scrub.fixed",9934.78476971224,9935.33271491772,0.0158181592866156,28.216,0.00231592471331434,-4963.39238485612,1.17508713682564,8,0.8,4,1,2500,1467.60770302773,NA,NA,NA,NA,4.37841921991094,"MC","doornpanne"
"127",31,"water.scrub",9934.90346400855,9935.45140921403,0.0102490638121863,28.246,0.000186073625462459,-4963.45173200428,1.17503981181602,0,0,4,1.0000000052014,2500,1,NA,NA,NA,NA,4.49711351622136,"MC","doornpanne"
"128",32,"urban.water",9934.90346402422,9935.4514092297,0.01024906374935,28.312,0.000186073623256979,-4963.45173201211,1.1750398118187,0,0,4,1,1.00000087890885,2500,NA,NA,NA,NA,4.49711353189014,"MC","doornpanne"
"129",33,"urban.water.scrub.opend",9934.76875297342,9935.95185156497,0.0128357314015702,32.183,0.00127359729218747,-4961.38437648671,1.17424011586877,5,0.5,6,1,340.038598678149,748.01219348223,2066.7700090814,2500,NA,NA,4.99755586716128,"MC","doornpanne"
"130",34,"agric.beach.fixed",9935.11226914314,9935.94560247648,0.00825366280235583,32.413,0.000658359454752095,-4962.55613457157,1.17469530096523,0,0,5,37.4354123443186,2500,2279.46790334324,1,NA,NA,NA,4.99130677867106,"MC","doornpanne"
"131",35,"urban.scrub",9935.39600299151,9935.94394819699,0.00884816043607489,34.019,0.000139216552593464,-4963.69800149576,1.17514103551764,0,0,4,336.999099128868,2500,1,NA,NA,NA,NA,4.98965249918001,"MC","doornpanne"
"132",36,"agric.fixed.opend",9936.05106685224,9936.88440018558,0.00588607765071323,41.621,0.00135204342858687,-4963.02553342612,1.17486510787564,0,0,5,6.1677503746505,2500,1,838.300050836277,NA,NA,NA,5.93010448777022,"MC","doornpanne"
"133",37,"water.scrub.opend",9936.05396045226,9936.88729378559,0.0054563801312449,42.936,0.000719055364531392,-4963.02698022613,1.17488235295142,0,0,5,1,2500,27.1633117073902,143.230498519003,NA,NA,NA,5.93299808778102,"MC","doornpanne"
"134",38,"water.fixed.opend",9936.17167206378,9937.00500539712,0.00521732170447647,44.035,0.00108665711506106,-4963.08583603189,1.174888436002,0,0,5,1.5381018173407,2500,1,264.937788976705,NA,NA,NA,6.05070969931148,"MC","doornpanne"
"135",39,"beach.scrub.opend",9936.21029963313,9937.04363296646,0.00509487285092488,45.359,0.00104645518710697,-4963.10514981656,1.17489567151166,0,0,5,1.11527584511941,2500,1,214.203544280852,NA,NA,NA,6.08933726865143,"MC","doornpanne"
"136",40,"water.beach.opend",9936.2179578443,9937.05129117763,0.00517813132719675,45.528,0.0011102932313584,-4963.10897892215,1.17489814491663,0,0,5,1,5.97196137361152,2500,247.085170993837,NA,NA,NA,6.09699547982018,"MC","doornpanne"
"137",41,"urban.water.opend",9936.2338828054,9937.06721613874,0.00509705011086096,45.565,0.00101619439514854,-4963.1169414027,1.17486477441708,0,0,5,1,70.0273875201906,2500,324.617887800266,NA,NA,NA,6.11292044092988,"MC","doornpanne"
"138",42,"water.agric.opend",9936.2253357241,9937.05866905743,0.00519108400715848,45.836,0.00112828496206771,-4963.11266786205,1.17489989542265,0,0,5,1,6.27043529609318,2500,262.243560830854,NA,NA,NA,6.10437335961979,"MC","doornpanne"
"139",43,"urban.beach.opend",9936.25262481117,9937.0859581445,0.00530914530170046,46.421,0.00124241595642569,-4963.12631240558,1.17490497070518,0,0,5,1,2.68402804361358,2500,413.405518601359,NA,NA,NA,6.13166244669083,"MC","doornpanne"
"140",44,"urban.scrub.fixed",9936.36561348878,9937.19894682211,0.00425733653173173,47.59,0.000313273517672696,-4963.18280674439,1.17494185255424,0,0,5,395.333432883131,2500,1965.43429517081,1,NA,NA,NA,6.24465112430153,"MC","doornpanne"
"141",45,"urban.scrub.opend",9936.30301840319,9937.13635173652,0.00513879109380116,47.604,0.00119692013484647,-4963.15150920159,1.17491805758226,0,0,5,1,19.6704560625176,50.8927639100257,2500,NA,NA,NA,6.18205603871138,"MC","doornpanne"
"142",46,"urban.agric.opend",9936.35053986534,9937.18387319868,0.00516799005729175,48.582,0.00126190996712443,-4963.17526993267,1.17492657742954,0,0,5,1,3.63381077141185,2500,645.988084436255,NA,NA,NA,6.22957750087153,"MC","doornpanne"
"143",47,"urban.fixed.opend",9936.37896297207,9937.21229630541,0.00501127491260539,48.751,0.00109057280674898,-4963.18948148604,1.1748938928981,0,0,5,2.75381007001488,548.63943814981,1,2500,NA,NA,NA,6.25800060760048,"MC","doornpanne"
"144",48,"agric.beach.opend",9936.39914210994,9937.23247544328,0.0050013448936317,50.136,0.0012133082173929,-4963.19957105497,1.17493818136067,0,0,5,1,2500,1215.74933660724,564.723044617941,NA,NA,NA,6.27817974546997,"MC","doornpanne"
"145",49,"urban.beach.fixed",9936.61924303409,9937.45257636742,0.00374747081113615,50.611,0.000228962513204748,-4963.30962151704,1.17498232106806,0,0,5,1.76068247276544,4.20303560779257,2500,1,NA,NA,NA,6.49828066960981,"MC","doornpanne"
"146",50,"scrub.fixed.opend",9936.59527156106,9937.4286048944,0.00440794842430538,52.553,0.000979672054272555,-4963.29763578053,1.1749889721944,0,0,5,3.40970649830706,329.768817656566,1,2500,NA,NA,NA,6.47430919659018,"MC","doornpanne"
"147",51,"agric.scrub.opend",9936.65913974231,9937.49247307564,0.00434840727354968,54.209,0.000996991967097089,-4963.32956987115,1.17500145020642,0,0,5,1,2401.6018696484,293.886796257311,2500,NA,NA,NA,6.53817737782992,"MC","doornpanne"
"148",52,"agric.scrub.fixed",9936.74528128031,9937.57861461365,0.00518902366500512,54.597,0.00229838438698065,-4963.37264064016,1.17509208896349,0,0,5,1,2348.28765852103,2500,971.028332624488,NA,NA,NA,6.62431891584129,"MC","doornpanne"
"149",53,"urban.agric.fixed",9936.78664390053,9937.61997723386,0.00363138707449784,55.562,0.000217887667335872,-4963.39332195026,1.17501419369733,0,0,5,2.78396189543446,53.5371040007972,2500,1,NA,NA,NA,6.66568153605112,"MC","doornpanne"
"150",54,"water.agric.scrub.fixed",9936.66121182957,9937.84431042112,0.00345162575905986,55.822,0.000728927052250177,-4962.33060591478,1.17460512324483,0,0,6,38.3629286310943,1496.59039399142,2500,113.20665778211,1,NA,NA,6.89001472331074,"MC","doornpanne"
"151",55,"beach.scrub.fixed",9936.85058154134,9937.68391487467,0.00479276128818415,56.547,0.00213757031313643,-4963.42529077067,1.17508455911322,0,0,5,1,1714.72053092416,2146.94155434531,2500,NA,NA,NA,6.72961917686007,"MC","doornpanne"
"152",56,"urban.beach.scrub",9936.87631596264,9937.70964929597,0.00330871813765569,56.653,0.000191434487828292,-4963.43815798132,1.17503380995757,0,0,5,1.15078441759124,2.12377243513765,2500,1,NA,NA,NA,6.75535359816058,"MC","doornpanne"
"153",57,"agric.beach.scrub",9936.88733796467,9937.720671298,0.00329125213739192,56.966,0.000188791969774607,-4963.44366898233,1.17503635923537,0,0,5,1.00000000430282,2037.03915657755,2500,1,NA,NA,NA,6.76637560019117,"MC","doornpanne"
"154",58,"water.scrub.fixed.opend",9936.82645985921,9938.00955845076,0.00346058165835482,57.15,0.00106808632721831,-4962.41322992961,1.1746379492565,1,0.1,6,5.542586397165,2500,59.9317525584979,1,279.38380153058,NA,NA,7.05526275295051,"MC","doornpanne"
"155",59,"urban.water.fixed",9936.85547647493,9937.68880980826,0.00352613082142556,57.486,0.000208187255176596,-4963.42773823746,1.1750271609905,0,0,5,1.83882812763204,45.4290659561384,2500,1,NA,NA,NA,6.73451411045062,"MC","doornpanne"
"156",60,"urban.agric.beach",9936.8861614049,9937.71949473823,0.00329832032485895,57.54,0.000189083498942665,-4963.44308070245,1.17503583871948,0,0,5,1,2.00684793520395,2500,1551.64020202356,NA,NA,NA,6.76519904042107,"MC","doornpanne"
"157",61,"urban.water.beach",9936.89871706118,9937.73205039451,0.00327608239145226,57.59,0.000186851354715411,-4963.44935853059,1.17503879559577,0,0,5,1,1.01385472581296,2.01860352648873,2500,NA,NA,NA,6.77775469670087,"MC","doornpanne"
"158",62,"water.agric.beach.fixed",9936.81115214417,9937.99425073572,0.00302269100998772,58.007,0.000789231168882193,-4962.40557607208,1.17463645757325,0,0,6,86.5715869856435,2435.92634713924,2500,2369.40205191332,1,NA,NA,7.03995503790975,"MC","doornpanne"
"159",63,"water.agric.beach",9936.90346400761,9937.73679734094,0.00326902672367074,58.586,0.000186073625588665,-4963.4517320038,1.17503981181551,0,0,5,1,1841.93562389974,1698.27172450806,2500,NA,NA,NA,6.78250164313067,"MC","doornpanne"
"160",64,"urban.agric.scrub",9936.90552245989,9937.73885579323,0.00326435711995815,58.811,0.000187718070358119,-4963.45276122995,1.17503983687387,0,0,5,1.30180942422521,3.24242678403652,2500,1,NA,NA,NA,6.7845600954206,"MC","doornpanne"
"161",65,"water.beach.scrub",9936.90346426046,9937.7367975938,0.00326902635882188,59.068,0.000186073567973588,-4963.45173213023,1.17503981187658,0,0,5,1,2420.33376238914,2500,1.00000213071326,NA,NA,NA,6.78250189599021,"MC","doornpanne"
"162",66,"water.beach.fixed.opend",9936.89719601819,9938.08029460974,0.00283778186042605,59.426,0.000828974420062806,-4962.4485980091,1.17465052478664,0,0,6,42.8587119603262,545.920278004142,2500,1,97.1636349505302,NA,NA,7.12599891192986,"MC","doornpanne"
"163",67,"urban.water.agric",9936.90378841211,9937.73712174544,0.0032686043222029,59.485,0.000186022469262385,-4963.45189420605,1.17503987603577,0,0,5,1,1.0171168480133,1739.55711363056,2500,NA,NA,NA,6.78282604763081,"MC","doornpanne"
"164",68,"water.agric.scrub",9936.90347483444,9937.73680816777,0.0032690111015898,59.548,0.000186071172175068,-4963.45173741722,1.17503981443577,0,0,5,1,1080.83024438733,2500,1.00009123414702,NA,NA,NA,6.78251246996115,"MC","doornpanne"
"165",69,"urban.water.beach.scrub.opend",9936.77196266041,9938.37196266041,0.00382469949781242,59.644,0.00127356252085971,-4961.38598133021,1.17424083688289,0,0,7,1.00000000000045,336.669565719144,742.9616834537,1724.43257883437,2054.52731277698,2500,NA,7.41766696260129,"MC","doornpanne"
"166",70,"urban.water.scrub",9936.92827986018,9937.76161319352,0.00325707974363224,59.683,0.000180959122054585,-4963.46413993009,1.17504593100531,0,0,5,1,4.43227961287948,2500,2.86080272613481,NA,NA,NA,6.80731749570987,"MC","doornpanne"
"167",71,"urban.water.agric.scrub.opend",9936.7891861215,9938.3891861215,0.00378104975356376,60.485,0.00126328169947688,-4961.39459306075,1.17424408778087,0,0,7,1,350.50356376936,764.930538055484,16.6369007023209,2157.31668914844,2500,NA,7.43489042369038,"MC","doornpanne"
"168",72,"urban.water.scrub.fixed.opend",9936.81511430037,9938.41511430037,0.00370088511120091,60.807,0.00126000295009047,-4961.40755715018,1.17425078741342,0,0,7,1.51390338618103,320.970088058776,771.723772530589,2043.35181235931,1,2500,NA,7.46081860255981,"MC","doornpanne"
"169",73,"water.beach.scrub.fixed",9937.11421086483,9938.29730945638,0.00263746372807268,63.716,0.000584203757489896,-4962.55710543241,1.17469301537167,0,0,6,18.4433009829045,1850.47306136855,2500,52.2909824239314,1,NA,NA,7.34301375857103,"MC","doornpanne"
"170",74,"water.agric.fixed.opend",9937.92202895659,9939.10512754814,0.00188375666034692,73.341,0.00131542774267777,-4962.9610144783,1.17483663319973,0,0,6,11.3821595157269,2500,2476.35210138419,1,873.641214676565,NA,NA,8.15083185033109,"MC","doornpanne"
"171",75,"water.beach.scrub.opend",9937.8720091395,9939.05510773104,0.00184020555112074,74.067,0.000700470198792357,-4962.93600456975,1.17484394799441,0,0,6,1,330.937343479529,2500,21.7677820656804,113.684898917598,NA,NA,8.10081203322989,"MC","doornpanne"
"172",76,"water.agric.scrub.opend",9938.07820818413,9939.26130677568,0.0016663284652938,77.826,0.00072142936212016,-4963.03910409206,1.17488747432958,0,0,6,1,2391.78606967496,2500,28.0241310449378,148.026858542722,NA,NA,8.3070110778699,"MC","doornpanne"
"173",77,"agric.beach.fixed.opend",9938.1450538201,9939.32815241165,0.00163727340660059,78.114,0.00112597392993449,-4963.07252691005,1.17488337253358,0,0,6,2.40892028641565,2500,2264.40839129127,1,337.643947969186,NA,NA,8.37385671384072,"MC","doornpanne"
"174",78,"urban.agric.fixed.opend",9938.17028812506,9939.35338671661,0.00163221300364496,78.699,0.00114719382526958,-4963.08514406253,1.17488066705602,0,0,6,1.95193482685863,8.70392417540506,2500,1,375.359467401174,NA,NA,8.39909101880039,"MC","doornpanne"
"175",79,"urban.water.fixed.opend",9938.19761489583,9939.38071348738,0.00162325509638971,78.737,0.00108389759394371,-4963.09880744791,1.17485751978927,0,0,6,3.49278290739403,149.153144570078,2500,1,705.631351030812,NA,NA,8.42641778957113,"MC","doornpanne"
"176",80,"urban.water.beach.opend",9938.20238469569,9939.38548328724,0.00157296418087166,79.003,0.000976728227111744,-4963.10119234785,1.17485927526156,0,0,6,1,54.5269275059968,1537.63007677628,2500,251.623410890255,NA,NA,8.43118758943092,"MC","doornpanne"
"177",81,"urban.agric.scrub.opend",9938.17883331875,9939.3619319103,0.00163592770389537,79.136,0.00111585655992304,-4963.08941665937,1.17489021802224,0,0,6,1,6.78411248531665,2500,9.44699317916593,610.613982230019,NA,NA,8.40763621249062,"MC","doornpanne"
"178",82,"urban.water.agric.opend",9938.208020304,9939.39111889555,0.00157333418347627,79.381,0.000983855634773678,-4963.104010152,1.17486021974342,0,0,6,1,57.1129477851578,2500,2383.73705715944,262.997952939111,NA,NA,8.43682319774052,"MC","doornpanne"
"179",83,"urban.agric.beach.opend",9938.20144396789,9939.38454255944,0.00162965479512274,79.599,0.00116500878780936,-4963.10072198395,1.17489296714861,0,0,6,1,2.1611256269648,555.793426929416,2500,285.827124106561,NA,NA,8.43024686163153,"MC","doornpanne"
"180",84,"beach.scrub.fixed.opend",9938.26527387449,9939.44837246604,0.00164860530277389,80.743,0.00128557914295375,-4963.13263693725,1.17491101634035,0,0,6,2.97533265493848,2500,4.12333026389479,1,888.061592788518,NA,NA,8.49407676823103,"MC","doornpanne"
"181",85,"urban.scrub.fixed.opend",9938.26798911591,9939.45108770746,0.00152035704964802,80.826,0.000546238358795057,-4963.13399455795,1.17493038234803,0,0,6,2.39358809599025,112.818235537352,2475.19516638106,1,2500,NA,NA,8.49679200965147,"MC","doornpanne"
"182",86,"water.agric.beach.opend",9938.28744144465,9939.47054003619,0.00159766981346766,81.55,0.00119110524325496,-4963.14372072232,1.174913871836,0,0,6,1,8.28998469368889,2500,1102.63819803287,361.14063363155,NA,NA,8.51624433838151,"MC","doornpanne"
"183",87,"agric.scrub.fixed.opend",9938.39509061849,9939.57818921004,0.00147276875247704,82.713,0.00101047910970406,-4963.19754530924,1.17494636804234,0,0,6,1.53847576582712,2500,89.0189318262533,1,722.221873995533,NA,NA,8.62389351223101,"MC","doornpanne"
"184",88,"urban.beach.fixed.opend",9938.38098283277,9939.56408142432,0.00154663043820912,82.72,0.00108995187675288,-4963.19049141638,1.17489430644247,0,0,6,2.62476882202418,549.010964567466,1439.44246297325,1,2500,NA,NA,8.60978572651038,"MC","doornpanne"
"185",89,"urban.beach.scrub.opend",9938.42859332118,9939.61169191273,0.00147697760138653,83.524,0.000931267256232778,-4963.21429666059,1.17490664439705,0,0,6,1,819.231264901637,1469.91335526582,13.9254276645443,2500,NA,NA,8.65739621492139,"MC","doornpanne"
"186",90,"urban.agric.beach.fixed",9938.60024911321,9939.78334770476,0.0011675326987516,84.852,0.000232027505748974,-4963.3001245566,1.17498002941344,0,0,6,2.22251608302804,5.61732734824773,2500,2464.04106791784,1,NA,NA,8.82905200695131,"MC","doornpanne"
"187",91,"agric.beach.scrub.opend",9938.50191002514,9939.68500861669,0.00142242783797709,85.036,0.00101445971488245,-4963.25095501257,1.17496820816976,0,0,6,1,521.624248068717,2500,102.46332376826,865.782252407874,NA,NA,8.73071291888118,"MC","doornpanne"
"188",92,"urban.water.beach.fixed",9938.75573391115,9939.9388325027,0.00110892952838623,87.846,0.000214694321192466,-4963.37786695557,1.17500745274748,0,0,6,1.66490581096605,22.6496239563817,15.9614511827494,2500,1,NA,NA,8.98453680489001,"MC","doornpanne"
"189",93,"urban.water.beach.scrub.fixed.opend",9938.81146538672,9940.89842190846,0.00106209440893675,88.26,0.00124399586311984,-4961.40573269336,1.17425128929953,0,0,8,1.61444161732061,323.203482717361,2500,1149.59206048288,1969.8137811759,1,2378.04191590368,9.94412621065021,"MC","doornpanne"
"190",94,"urban.water.agric.beach.scrub.opend",9938.81356455928,9940.90052108102,0.00106952985362818,88.282,0.00125434659854013,-4961.40678227964,1.17425031198248,0,0,8,1,330.454135916495,769.53607747107,71.7229171562803,2187.09277442232,2154.57480494811,2500,9.94622538320982,"MC","doornpanne"
"191",95,"urban.water.agric.scrub.fixed.opend",9938.82083583838,9940.90779236012,0.00106682235510805,88.563,0.00126533349643503,-4961.41041791919,1.17425028902065,0,0,8,1.20144806624785,337.633134866061,741.535111368621,257.047768910184,2031.03104748074,1,2500,9.9534966623105,"MC","doornpanne"
"192",96,"urban.water.agric.fixed",9938.86828137109,9940.05137996264,0.00108929676710079,90.234,0.00020781078318893,-4963.43414068555,1.17503015009268,0,0,6,2.10731520606942,54.0633811890889,2500,928.380463693699,1,NA,NA,9.09708426483121,"MC","doornpanne"
"193",97,"urban.agric.beach.scrub",9938.90140941615,9940.0845080077,0.00100990777662658,91.128,0.000188241139765035,-4963.45070470808,1.17503903273477,0,0,6,1.28769402311309,2.90724626007523,2500,2381.6122903742,1,NA,NA,9.13021230989034,"MC","doornpanne"
"194",98,"water.agric.beach.scrub",9938.90346847508,9940.08656706663,0.00100965400371338,91.19,0.000186072612862326,-4963.45173423754,1.17503981289608,0,0,6,1,1708.26061561823,2500,325.165822359009,1.00003764578196,NA,NA,9.13227136882051,"MC","doornpanne"
"195",99,"urban.water.agric.scrub",9938.92073113874,9940.10382973029,0.00100862281013353,91.588,0.000181890497443328,-4963.46036556937,1.17504439052282,0,0,6,1,4.04618810603597,2500,1600.14433573522,2.52938367393381,NA,NA,9.14953403248001,"MC","doornpanne"
"196",100,"urban.agric.scrub.fixed",9938.93702294911,9940.12012154066,0.0010684692709081,91.589,0.000206792522015218,-4963.46851147455,1.17504264527134,0,0,6,3.10285472065289,100.529965286897,2500,72.3581888523295,1,NA,NA,9.16582584285061,"MC","doornpanne"
"197",101,"urban.beach.scrub.fixed",9938.9187642951,9940.10186288665,0.00100627390189658,91.602,0.000228695442486434,-4963.45938214755,1.17503182420067,0,0,6,2.48130771697788,10.1170924445601,2500,194.489122515053,1,NA,NA,9.14756718884018,"MC","doornpanne"
"198",102,"urban.water.agric.beach",9938.92063484853,9940.10373344008,0.00100572387748362,91.808,0.000184330163916955,-4963.46031742427,1.17504260787501,0,0,6,1,4.63376649379416,1.77746613785939,2500,2335.92338994461,NA,NA,9.1494377422714,"MC","doornpanne"
"199",103,"urban.water.beach.scrub",9938.92906450432,9940.11216309587,0.00100553626892379,92.272,0.000180803770180611,-4963.46453225216,1.17504609388069,0,0,6,1,4.52895946044009,1862.70405013082,2500,2.69737582088737,NA,NA,9.15786739806026,"MC","doornpanne"
"200",104,"urban.water.scrub.fixed",9939.2421755877,9940.42527417925,0.000922661638524233,95.82,0.000201493136321909,-4963.62108779385,1.1751114274517,0,0,6,1,1163.60722731113,2500,1506.99488324984,1766.13820355392,NA,NA,9.4709784814404,"MC","doornpanne"
"201",105,"water.agric.scrub.fixed.opend",9939.30126604162,9940.90126604162,0.000775828195225473,96.442,0.000878702834596127,-4962.65063302081,1.17473466102354,0,0,7,3.0523439253634,2500,2418.83785776889,45.6818237103407,1,186.121791862155,NA,9.94697034380988,"MC","doornpanne"
"202",106,"water.beach.scrub.fixed.opend",9939.69879579223,9941.29879579223,0.000635203407308815,101.289,0.00129911789074789,-4962.84939789611,1.17480324863519,0,0,7,2.1480338071292,2500,455.726313299854,30.9183637447973,1,479.763379749856,NA,10.3445000944212,"MC","doornpanne"
"203",107,"agric.beach.scrub.fixed",9939.76633849457,9940.94943708612,0.000769634330998623,101.358,0.000274747149044306,-4963.88316924729,1.17523233788416,0,0,6,1,1839.09551514466,2500,960.427776253763,2.35570284064852,NA,NA,9.99514138831,"MC","doornpanne"
"204",108,"water.agric.beach.fixed.opend",9939.72184807543,9941.32184807543,0.000533948808678963,102.557,0.0005525134606906,-4962.86092403772,1.17480101829415,0,0,7,5.44995560311236,2089.37450445618,2500,1065.55938808869,1,73.3337238265135,NA,10.3675523776201,"MC","doornpanne"
"205",109,"water.agric.beach.scrub.opend",9939.76108167059,9941.36108167059,0.000578094849889796,103.075,0.000660596073796601,-4962.88054083529,1.17481937842299,0,0,7,1,123.155198865323,2429.17735909849,2500,17.4835907297302,91.1587191909985,NA,10.4067859727802,"MC","doornpanne"
"206",110,"urban.water.beach.fixed.opend",9940.04795848041,9941.64795848041,0.000469865342006982,106.022,0.000773419763959399,-4963.0239792402,1.17483999371296,0,0,7,2.34530110748756,25.1408921299608,1250.51949457536,2500,1,146.254881482038,NA,10.6936627825999,"MC","doornpanne"
"207",111,"urban.water.agric.fixed.opend",9940.07407088607,9941.67407088607,0.000475584438665569,106.149,0.00085547653658734,-4963.03703544304,1.17483957508801,0,0,7,1.81508053646212,33.7936700864739,952.744112789957,2500,1,171.052287189642,NA,10.7197751882613,"MC","doornpanne"
"208",112,"urban.agric.beach.scrub.opend",9940.22731077572,9941.82731077572,0.000488063213078667,107.086,0.00117890412566311,-4963.11365538786,1.17490131374957,0,0,7,1,8.99146752315528,1598.80022639541,2500,12.1561601115709,914.846811994518,NA,10.8730150779102,"MC","doornpanne"
"209",113,"urban.water.agric.beach.opend",9940.20829443452,9941.80829443452,0.000469999257450688,107.321,0.000987355763036038,-4963.10414721726,1.17486029287319,0,0,7,1,56.837010028557,468.129911556081,2500,1449.47639526521,264.985865197527,NA,10.8539987367112,"MC","doornpanne"
"210",114,"urban.agric.scrub.fixed.opend",9940.26049839811,9941.86049839811,0.000478362170579528,107.607,0.00116260344968571,-4963.13024919905,1.17490457787465,0,0,7,1,34.931719520152,1422.39815625586,18.7591131920121,3.92490667271886,2500,NA,10.9062027003001,"MC","doornpanne"
"211",115,"urban.beach.scrub.fixed.opend",9940.35927565255,9941.95927565255,0.000462622021304314,108.593,0.00109437892797201,-4963.17963782627,1.17489109072396,0,0,7,2.02960840146534,514.605383770943,1096.34678423715,7.22392989626769,1,2500,NA,11.0049799547414,"MC","doornpanne"
"212",116,"urban.agric.beach.fixed.opend",9940.35426826411,9941.95426826411,0.000461786132061324,108.621,0.0011098168767456,-4963.17713413206,1.17488996260162,0,0,7,1.883589074263,213.114126863104,1365.25180068249,2500,1,1162.20885779318,NA,10.9999725663001,"MC","doornpanne"
"213",117,"agric.beach.scrub.fixed.opend",9940.47191543792,9942.07191543792,0.000449361953896022,109.331,0.00116229713448371,-4963.23595771896,1.17496016185355,0,0,7,2.2078915315501,1881.58792856023,1327.15863763833,158.723637588589,1,2500,NA,11.117619740111,"MC","doornpanne"
"214",118,"water.agric.beach.scrub.fixed",9940.83539434329,9942.43539434329,0.00044484429505268,109.837,0.00219502156430558,-4963.41769717165,1.17508164395183,0,0,7,1,1998.12413251364,1266.47410788521,1025.75483990269,2045.39010607699,2500,NA,11.4810986454813,"MC","doornpanne"
"215",119,"urban.water.agric.beach.scrub",9940.91499064399,9942.51499064399,0.000301902227766272,113.693,0.000182700786707516,-4963.45749532199,1.17504318532534,0,0,7,1,3.87246480428985,2283.13964117593,222.772341886931,2500,2.37969752316621,NA,11.5606949461799,"MC","doornpanne"
"216",120,"urban.water.beach.scrub.fixed",9941.24213277898,9942.84213277898,0.000275573786534139,115.825,0.000201547068928305,-4963.62106638949,1.17511141597202,0,0,7,1,1267.77863703412,2347.20733552491,2500,1643.10667215192,1923.6513375933,NA,11.8878370811708,"MC","doornpanne"
"217",121,"urban.agric.beach.scrub.fixed",9941.3352299401,9942.9352299401,0.000290419623886408,116.082,0.000164677806330903,-4963.66761497005,1.17512854342699,0,0,7,1,236.71648156484,2500,1874.60614827288,59.3630755815971,1.00058275409992,NA,11.9809342422905,"MC","doornpanne"
"218",122,"urban.water.agric.scrub.fixed",9941.24231466384,9942.84231466385,0.000275539083236941,116.122,0.000201470549513437,-4963.62115733192,1.175111457911,0,0,7,1,1158.68746373062,2500,2205.34176109822,1497.81286852417,1754.87421034323,NA,11.8880189660413,"MC","doornpanne"
"219",123,"urban.water.agric.beach.fixed",9941.28402289353,9942.88402289353,0.00027080213785396,116.375,0.00015109087128907,-4963.64201144676,1.17511747861032,0,0,7,1,52.8280708209118,2500,2006.86878224656,1767.50586547349,3.81655485040437,NA,11.9297271957203,"MC","doornpanne"
