"","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k"
"15","opend.fixed.scrub",9933.49150699253,9934.32484032587,0.0168963966304774,21.555,0.0010212384147376,-4961.74575349627,1.17454932373272,1,0.1,5
"16","opend.urban",9933.98194939412,9934.52989459959,0.015150717185135,22.818,0.00127852922375693,-4962.99097469706,1.175054502352,0,0,4
"17","opend.scrub",9934.00766749277,9934.55561269825,0.0148452519563285,23.756,0.00123568502524326,-4963.00383374638,1.17506125463443,0,0,4
"18","opend.agric",9934.04653635796,9934.59448156344,0.0146101577442063,25.025,0.00123094506300814,-4963.02326817898,1.17506963528108,0,0,4
"19","opend.water",9934.04726968605,9934.59521489153,0.0146035463502865,25.165,0.00122995044684457,-4963.02363484302,1.17506980832805,0,0,4
"20","fixed.agric.water",9934.10956776227,9934.9429010956,0.0104741738788043,25.897,0.000873543325475951,-4962.05478388114,1.17469495321472,0,0,5
"21","beach.agric",9934.37492697373,9934.9228721792,0.0100624886356008,26.198,0.000193300465002788,-4963.18746348686,1.17513207636624,0,0,4
"22","scrub.agric",9934.3749270042,9934.92287220968,0.010062488504789,26.632,0.00019330045878433,-4963.1874635021,1.17513207637363,0,0,4
"23","agric.urban",9934.3754058596,9934.92335106508,0.0100765975713815,26.918,0.000193276155316428,-4963.1877029298,1.17513186469519,0,0,4
"24","scrub.beach",9934.37492769772,9934.9228729032,0.0100624855277032,27.066,0.000193300310192418,-4963.18746384886,1.17513207653499,0,0,4
"25","agric.water",9934.38965111268,9934.93759631816,0.0100032171397815,27.807,0.000190805747982994,-4963.19482555634,1.17513522891578,0,0,4
"26","beach.water",9934.38965111268,9934.93759631816,0.0100032171397815,27.807,0.000190805747982994,-4963.19482555634,1.17513522891578,0,0,4
"27","water.urban",9934.38965111315,9934.93759631863,0.0100032171380028,28.008,0.000190805748173861,-4963.19482555658,1.17513522891539,0,0,4
"28","opend.fixed.water",9934.27950211825,9935.11283545158,0.0100548830023305,28.074,0.00122624833031122,-4962.13975105912,1.17471573440163,0,0,5
"29","scrub.water",9934.38965127236,9934.93759647784,0.010003216327261,28.431,0.000190805722649167,-4963.19482563618,1.17513522895062,0,0,4
"30","beach.urban",9934.43572269473,9934.98366790021,0.00991257179212433,28.945,0.000186611914342359,-4963.21786134736,1.175143085745,0,0,4
"31","fixed.scrub",9934.32747524513,9934.87542045061,0.0153971397738339,29.293,0.00232964615147626,-4963.16373762257,1.17519151517345,8,0.8,4
"32","fixed.beach.agric",9934.60237573315,9935.43570906648,0.00788652354828395,31.337,0.000651120851464236,-4962.30118786657,1.17479101594474,0,0,5
"33","opend.scrub.water.urban",9934.1560289772,9935.33912756875,0.0146620044992789,32.662,0.00130789193458201,-4961.0780144886,1.17431871567928,11,1.1,6
"34","fixed.beach.water",9934.69235612921,9935.52568946255,0.00751381474986111,33.214,0.000612119005192093,-4962.34617806461,1.17480867329077,0,0,5
"35","scrub.urban",9934.89473729467,9935.44268250015,0.00872840193723821,34.702,0.00014180329842166,-4963.44736864733,1.17523847608584,0,0,4
