"","X","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k","Feature1","Feature2","Feature3","Feature4","Feature5","Feature6","Feature7","DeltaAICc","cat_type","area"
"43",11,"fixed.agric",1500.25745307592,1501.85745307592,0.0187816263612895,14.826,0.00228425919376278,-746.128726537961,1.13996785169902,1,0.1,4,1,1581.88108059087,2500,NA,NA,NA,NA,4.7763201706,"MC","cabour"
"44",12,"opend.scrub",1500.51757625256,1502.11757625255,0.0159031709127674,17.023,0.00198334862990443,-746.258788126278,1.13993473456622,0,0,4,1.00000000000045,2500,1.22512290345549,NA,NA,NA,NA,5.03644334723003,"MC","cabour"
"45",13,"opend.urban",1500.51771953294,1502.11771953294,0.0159019468443201,17.228,0.00198307437665458,-746.25885976647,1.13993497311989,0,0,4,1,2500,1.01378230793625,NA,NA,NA,NA,5.03658662762018,"MC","cabour"
"46",14,"opend.fixed",1500.51774465064,1502.11774465064,0.0159003807402829,17.323,0.00197977664191013,-746.258872325321,1.13993518772527,0,0,4,1,2500,1.13063895673849,NA,NA,NA,NA,5.03661174531999,"MC","cabour"
"47",15,"opend.water",1500.51773050764,1502.11773050764,0.0159018142201723,17.357,0.0019830189578389,-746.258865253818,1.13993499198433,0,0,4,1,2500,935.842923266104,NA,NA,NA,NA,5.03659760232017,"MC","cabour"
"48",16,"opend.agric",1500.51773485689,1502.11773485689,0.0159015538975939,17.365,0.00198258343330314,-746.258867428446,1.13993501653616,0,0,4,1.01051609584283,2500,1,NA,NA,NA,NA,5.03660195156999,"MC","cabour"
"49",17,"fixed.scrub",1500.58399056197,1502.18399056197,0.0153572884699727,17.414,0.000995004749574507,-746.291995280985,1.14005095450312,0,0,4,1,2298.08647528571,2500,NA,NA,NA,NA,5.10285765665003,"MC","cabour"
"50",18,"fixed.urban",1500.58924146294,1502.18924146294,0.0153151320691857,17.699,0.000960372651612682,-746.294620731468,1.14005582116219,0,0,4,1,2500,1098.86890604256,NA,NA,NA,NA,5.10810855761997,"MC","cabour"
"51",19,"scrub.urban",1500.58744969983,1502.18744969983,0.0150907661964301,17.792,0.000951275190781017,-746.293724849916,1.14030721564639,0,0,4,1,2500,1171.42295383052,NA,NA,NA,NA,5.10631679451012,"MC","cabour"
"52",20,"fixed.water",1500.58980338119,1502.18980338119,0.0153109754998858,17.882,0.000959839186110648,-746.294901690596,1.14005669744594,0,0,4,1,2500,1850.67001094983,NA,NA,NA,NA,5.10867047586999,"MC","cabour"
"53",21,"scrub.water",1500.6414531037,1502.2414531037,0.0144158441294056,18.576,0.000552789557301816,-746.320726551849,1.14020651095645,0,0,4,0.999999999999545,1966.11665923935,2500,NA,NA,NA,NA,5.16032019838008,"MC","cabour"
"54",22,"water.urban",1500.63919829932,1502.23919829932,0.0144437953686215,18.586,0.000549870721416899,-746.319599149659,1.14020156352375,0,0,4,1,1912.467709545,2500,NA,NA,NA,NA,5.158065394,"MC","cabour"
"55",23,"agric.water.urban",1501.09822266245,1503.59822266245,0.00834131618548905,22.418,0.0106409954061767,-745.549111331224,1.13932360160076,0,0,5,1,2196.1872177081,2500,1383.38062327296,NA,NA,NA,6.51708975713018,"MC","cabour"
"56",24,"scrub.agric.water",1501.38275798482,1503.88275798482,0.00700579631389756,24.941,0.00982102657172488,-745.69137899241,1.13922845881049,0,0,5,1,2500,1437.02288755476,143.506837760267,NA,NA,NA,6.80162507950013,"MC","cabour"
"57",25,"opend.scrub.agric",1501.49458223724,1503.99458223724,0.00664122304321087,25.777,0.00737603708328774,-745.74729111862,1.13941228448589,0,0,5,1,1234.11600457314,2500,2053.18604127603,NA,NA,NA,6.91344933191999,"MC","cabour"
"58",26,"fixed.agric.water",1501.57396703823,1504.07396703823,0.00701292391488755,26.026,0.00396537705452161,-745.786983519113,1.13906244119789,0,0,5,1,2500,2224.16581047605,1553.32734812627,NA,NA,NA,6.99283413291005,"MC","cabour"
"59",27,"fixed.scrub.agric",1501.95818941058,1504.45818941058,0.00522428025048027,29.484,0.00266707802651808,-745.979094705291,1.13940789379638,0,0,5,1,1534.14653532456,2500,1240.51863808577,NA,NA,NA,7.37705650526004,"MC","cabour"
"60",28,"fixed.agric.urban",1502.29665090248,1504.79665090248,0.00434564039543927,32.246,0.00129278231085416,-746.148325451241,1.13984277216876,0,0,5,1,2500,1812.51945006578,772.09169658902,NA,NA,NA,7.71551799716008,"MC","cabour"
"61",29,"scrub.agric.urban",1502.33275761589,1504.83275761589,0.0040753869214791,32.565,0.00198753503526449,-746.166378807944,1.14018149424881,0,0,5,1,218.219814665354,1763.22161575055,2500,NA,NA,NA,7.75162471057001,"MC","cabour"
"62",30,"opend.scrub.urban",1502.51725499653,1505.01725499653,0.00373042549668597,34.86,0.00198284968996801,-746.258627498266,1.13993413675106,0,0,5,1,2500,10.6113901924041,1.02113924196647,NA,NA,NA,7.93612209121011,"MC","cabour"
"63",31,"opend.scrub.water",1502.51761814363,1505.01761814363,0.00373022228792206,34.937,0.00198296807408962,-746.258809071817,1.13993480252291,0,0,5,1,2500,1.42383315956386,1292.35927556752,NA,NA,NA,7.93648523831007,"MC","cabour"
"64",32,"opend.scrub.agric.water",1502.53980619444,1506.19198010748,0.00254318209099601,35.004,0.0092208313408972,-745.269903097219,1.13834873786641,0,0,6,1,1232.74495099238,841.76985573517,1631.93691900974,2500,NA,NA,9.11084720216013,"MC","cabour"
"65",33,"opend.agric.urban",1502.51772045976,1505.01772045976,0.00373010152911469,35.025,0.00198297956292078,-746.258860229879,1.13993497041102,0,0,5,1,2500,1.00467865630071,1.08802972980811,NA,NA,NA,7.93658755444017,"MC","cabour"
"66",34,"opend.fixed.agric",1502.53106281997,1505.03106281997,0.00374234380666827,35.093,0.000663347906762069,-746.265531409984,1.14003236964734,0,0,5,1,2500,219.081407592384,701.779148004112,NA,NA,NA,7.94992991465006,"MC","cabour"
"67",35,"opend.agric.water",1502.51773534015,1505.01773534015,0.00373006674687491,35.133,0.00198288905179923,-746.258867670077,1.13993500409337,0,0,5,1.00262645613748,2500,1,1927.08764942125,NA,NA,NA,7.93660243483009,"MC","cabour"
"68",36,"opend.fixed.water",1502.51775913153,1505.01775913153,0.00372970645757088,35.151,0.00197965195006769,-746.258879565767,1.13993521410531,0,0,5,1,2500,1.13267209330161,248.779531231566,NA,NA,NA,7.93662622621014,"MC","cabour"
"69",37,"opend.water.urban",1502.51773932377,1505.01773932377,0.00373002536094694,35.18,0.00198261772921272,-746.258869661886,1.13993502040619,0,0,5,1.00853861878477,2500,216.529569112698,1,NA,NA,NA,7.93660641845008,"MC","cabour"
"70",38,"fixed.scrub.urban",1502.5566624394,1505.0566624394,0.00364811949875705,35.243,0.000930627685390757,-746.278331219701,1.1399964626788,0,0,5,1,2500,680.322676138914,2329.99603932385,NA,NA,NA,7.97552953408012,"MC","cabour"
"71",39,"opend.fixed.scrub",1502.54623594113,1505.04623594113,0.0036562213165017,35.249,0.000845531149957025,-746.273117970565,1.13997242779396,0,0,5,1,1976.06609222931,2500,1714.5836717205,NA,NA,NA,7.96510303580999,"MC","cabour"
"72",40,"opend.fixed.urban",1502.56922852635,1505.06922852635,0.00359303652683893,35.522,0.000690252277978575,-746.284614263177,1.14002790584072,0,0,5,1,1368.56665129654,1420.42044470064,2500,NA,NA,NA,7.98809562102997,"MC","cabour"
"73",41,"scrub.water.urban",1502.59170019807,1505.09170019807,0.00352923967402659,35.535,0.000940652267175402,-746.295850099033,1.14031091752667,0,0,5,1,2500,2343.65834676084,945.523362346143,NA,NA,NA,8.01056729275001,"MC","cabour"
"74",42,"fixed.scrub.water",1502.58417855415,1505.08417855415,0.00360222005942836,35.679,0.000992705680501761,-746.292089277075,1.14005108731278,0,0,5,1,2500,2060.63243601765,1676.17969420161,NA,NA,NA,8.00304564883004,"MC","cabour"
"75",43,"fixed.water.urban",1502.58922333058,1505.08922333058,0.00359249760774457,35.909,0.000960368780446132,-746.294611665291,1.14005580902492,0,0,5,1,2500,2047.47147272298,2430.1026599895,NA,NA,NA,8.00809042525998,"MC","cabour"
"76",44,"fixed.scrub.agric.water",1503.28993435563,1506.94210826867,0.00157710678227527,41.433,0.00500049311163223,-745.644967177814,1.13884027788205,0,0,6,1,1277.25280673849,2500,1365.02704115039,1759.08609509232,NA,NA,9.86097536335001,"MC","cabour"
"77",45,"fixed.agric.water.urban",1503.35292344064,1507.00509735369,0.00157546515690207,41.821,0.00497312480508655,-745.676461720322,1.13889646734162,0,0,6,1,1167.32012175155,996.522703926013,2500,1387.32018782638,NA,NA,9.92396444837004,"MC","cabour"
"78",46,"scrub.agric.water.urban",1504.32679007302,1507.97896398606,0.000851403155188709,49.274,0.0017629039838513,-746.163395036509,1.14003115548434,0,0,6,1,2500,1323.47953278865,1248.57225493997,2415.84309354046,NA,NA,10.8978310807402,"MC","cabour"
"79",47,"opend.agric.water.urban",1504.33630810885,1507.9884820219,0.000843350503560627,49.865,0.00154051314820633,-746.168154054426,1.14027394658479,0,0,6,1,2500,1729.00334467104,533.365055655863,1876.67662594558,NA,NA,10.90734911658,"MC","cabour"
"80",48,"opend.scrub.agric.urban",1504.40178955022,1508.05396346326,0.000810925590288122,50.046,0.00146141760670896,-746.20089477511,1.14012976148301,0,0,6,1,1622.02177702465,1510.31445642122,2500,1994.27730932329,NA,NA,10.9728305579401,"MC","cabour"
"81",49,"fixed.scrub.agric.urban",1504.46867244639,1508.12084635943,0.000778486388262936,50.718,0.00123607833692415,-746.234336223195,1.14013654131601,0,0,6,1,1372.84687600049,1983.65563789859,2061.54879308618,2500,NA,NA,11.0397134541101,"MC","cabour"
"82",50,"opend.fixed.scrub.agric",1504.53222110299,1508.18439501604,0.000773551542858844,50.93,0.000628834056155154,-746.266110551496,1.14003786869782,0,0,6,1,2500,559.146687535802,2.39987614049505,1799.72698858315,NA,NA,11.1032621107202,"MC","cabour"
"83",51,"opend.fixed.agric.urban",1504.53238156894,1508.18455548198,0.00077352999273135,50.958,0.000627385224887656,-746.266190784468,1.14003843317526,0,0,6,1,2500,634.436921950625,2034.3006011771,3.42819994030378,NA,NA,11.10342257666,"MC","cabour"
"84",52,"opend.fixed.agric.water",1504.53238800875,1508.18456192179,0.000773609066951687,50.986,0.00062575616089136,-746.266194004376,1.14003881629209,0,0,6,1,2464.00186178215,771.356135399141,2500,6.0883203383969,NA,NA,11.10342901647,"MC","cabour"
"85",53,"fixed.scrub.water.urban",1504.50159269558,1508.15376660862,0.000776275305551129,51.123,0.000890093048671229,-746.250796347788,1.139965594395,0,0,6,1,2071.13674705565,2303.8602315926,2500,2381.51630201056,NA,NA,11.0726337033,"MC","cabour"
"86",54,"opend.scrub.water.urban",1504.51734432191,1508.16951823495,0.000771298799269133,51.288,0.00198118292825107,-746.258672160955,1.13993432098205,0,0,6,1.01158841488495,2500,11.1227421581743,1017.2338893482,1,NA,NA,11.08838532963,"MC","cabour"
"87",55,"opend.fixed.scrub.water",1504.53872487681,1508.19089878986,0.000755621276034852,51.462,0.00167910959950769,-746.269362438406,1.13998479210432,0,0,6,1,2500,8.87906860713065,590.164531579446,106.352711862595,NA,NA,11.1097658845401,"MC","cabour"
"88",56,"opend.fixed.scrub.urban",1504.56914699168,1508.22132090472,0.00073570408485018,51.511,0.000588897313467032,-746.284573495841,1.14008970553809,0,0,6,1,2500,881.507078446969,1409.75406896672,1653.68010164918,NA,NA,11.1401879994,"MC","cabour"
"89",57,"opend.fixed.water.urban",1504.60125368886,1508.25342760191,0.00073176028751833,51.871,0.000717896080212758,-746.300626844431,1.14008312585841,0,0,6,1,2500,2184.80875464815,1435.03267266223,1077.66627466095,NA,NA,11.1722946965901,"MC","cabour"
"90",58,"fixed.scrub.agric.water.urban",1506.04385528865,1511.13476437956,0.000176912464698288,58.988,0.00256872590596111,-746.021927644325,1.13971129821072,0,0,7,1,905.056463127466,2500,2056.92012701554,1478.32275684105,551.852104521028,NA,14.0536314742401,"MC","cabour"
"91",59,"opend.fixed.scrub.agric.water.urban",1506.10564384121,1511.19655293212,0.00017236134769654,59.53,0.00225547362255116,-746.052821920607,1.13972765388265,0,0,7,1,2500,1533.0264274162,2184.75630883244,2490.32124365164,855.498963367387,NA,14.1154200268002,"MC","cabour"
"92",60,"opend.scrub.agric.water.urban",1506.26087853159,1511.3517876225,0.000157530380001453,60.337,0.00186020904249124,-746.130439265796,1.13997603722931,0,0,7,1,1858.63636810518,2500,2006.55410801745,1972.33457576723,1382.32960774839,NA,14.2706547171802,"MC","cabour"
"93",61,"opend.fixed.scrub.agric.urban",1506.53380804329,1511.6247171342,0.000138432896941985,60.979,0.000624105706310456,-746.266904021646,1.14004096484057,0,0,7,1.3196529415527,2337.79690125249,774.865694013622,1,2500,22.3938989323119,NA,14.54358422888,"MC","cabour"
"94",62,"opend.fixed.agric.water.urban",1506.53809470756,1511.62900379847,0.000137802497031815,61.12,0.000618718140132062,-746.269047353779,1.14004685905601,0,0,7,1,2388.43825450006,809.11936922553,2500,11.199146231796,83.3266620206805,NA,14.54787089315,"MC","cabour"
"95",63,"opend.fixed.scrub.agric.water",1506.54602368317,1511.63693277407,0.000135856027352103,61.138,0.000610008917623167,-746.273011841583,1.14006138881115,0,0,7,1,1265.89418025728,894.81252695702,1703.93173399485,2500,40.3303318447911,NA,14.55579986875,"MC","cabour"
"96",64,"opend.fixed.scrub.water.urban",1506.57994457151,1511.67085366242,0.000130674756194377,61.436,0.000590261724313739,-746.289972285753,1.14008805466579,0,0,7,1,2363.09383516605,2452.42939285241,2500,1690.29387417448,2150.14907392705,NA,14.5897207571002,"MC","cabour"
"97",1,"fixed",9930.01617139204,9930.34049571636,0.105840923054656,2.263,0.000931958233871254,-4962.00808569602,1.17467715569286,455,45.5,3,2500,1,NA,NA,NA,NA,NA,0,"MC","doornpanne"
"98",2,"Distance",9930.37492697373,9930.53492697373,0.0902683694489535,3.109,0.000193300465002788,-4963.18746348686,1.17513207636624,396,39.6,2,NA,NA,NA,NA,NA,NA,NA,0.194431257370525,"MC","doornpanne"
"99",3,"fixed.beach",9932.01617139204,9932.56411659752,0.034817732110719,8.221,0.000931958233871254,-4962.00808569602,1.17467715569286,0,0,4,2500,1,1666.84050182158,NA,NA,NA,NA,2.22362088115915,"MC","doornpanne"
"100",4,"opend",9932.04653635796,9932.37086068229,0.0444127887681939,9.117,0.00123094506300814,-4963.02326817898,1.17506963528108,103,10.3,3,1,2500,NA,NA,NA,NA,NA,2.03036496592904,"MC","doornpanne"
"101",5,"fixed.agric",9932.01762497275,9932.56557017823,0.0347855415106334,9.171,0.000931079384690516,-4962.00881248638,1.17467743405244,0,0,4,2085.51997724592,1,2500,NA,NA,NA,NA,2.22507446187046,"MC","doornpanne"
"102",6,"fixed.water",9932.01771609557,9932.56566130105,0.034782923652119,9.182,0.000930727570792653,-4962.00885804779,1.17467744438014,0,0,4,1886.32880981886,1,2500,NA,NA,NA,NA,2.22516558469033,"MC","doornpanne"
"103",7,"agric",9932.37492697373,9932.69925129805,0.0305885254683517,9.425,0.000193300465002788,-4963.18746348686,1.17513207636624,0,0,3,1,2500,NA,NA,NA,NA,NA,2.35875558169027,"MC","doornpanne"
"104",8,"beach",9932.37492697373,9932.69925129805,0.0305885254683517,9.425,0.000193300465002788,-4963.18746348686,1.17513207636624,0,0,3,1,2500,NA,NA,NA,NA,NA,2.35875558169027,"MC","doornpanne"
"105",9,"water",9932.38965111268,9932.71397543701,0.030408348603058,9.904,0.000190805747982994,-4963.19482555634,1.17513522891578,0,0,3,1,2500,NA,NA,NA,NA,NA,2.3734797206489,"MC","doornpanne"
"106",10,"opend.fixed",9932.4221425572,9932.97008776268,0.0290224297695825,10.839,0.00119123408581643,-4962.2110712786,1.17474314754454,10,1,4,265.65660231608,2500,1.00000000000045,NA,NA,NA,NA,2.62959204631989,"MC","doornpanne"
"107",11,"scrub",9932.99652314441,9933.32084746873,0.0255459967667524,14.524,0.000142010920347208,-4963.4982615722,1.17526696955388,1,0.1,3,2500,1,NA,NA,NA,NA,NA,2.98035175237055,"MC","doornpanne"
"108",12,"urban",9932.94229476178,9933.2666190861,0.0299342220794289,15.098,0.000150762682771974,-4963.47114738089,1.17525327662367,15,1.5,3,1,2500,NA,NA,NA,NA,NA,2.9261233697398,"MC","doornpanne"
"109",13,"fixed.urban",9933.78850282098,9934.33644802646,0.0138890015584762,20.179,0.000339678132983292,-4962.89425141049,1.17501579128018,0,0,4,257.97773484079,1,2500,NA,NA,NA,NA,3.99595231010062,"MC","doornpanne"
"110",14,"opend.beach",9933.81385406301,9934.36179926849,0.0157023782021865,20.816,0.00125034403269132,-4962.9069270315,1.17501848689514,0,0,4,1,483.415655287098,2500,NA,NA,NA,NA,4.02130355213012,"MC","doornpanne"
"111",15,"opend.fixed.scrub",9933.49150699253,9934.32484032587,0.0168963966304774,21.555,0.0010212384147376,-4961.74575349627,1.17454932373272,1,0.1,5,90.4275904057358,158.812248465727,1,2500,NA,NA,NA,3.98434460950921,"MC","doornpanne"
"112",16,"opend.urban",9933.98194939412,9934.52989459959,0.015150717185135,22.818,0.00127852922375693,-4962.99097469706,1.175054502352,0,0,4,1,2500,11.2162200369326,NA,NA,NA,NA,4.18939888322893,"MC","doornpanne"
"113",17,"opend.scrub",9934.00766749277,9934.55561269825,0.0148452519563285,23.756,0.00123568502524326,-4963.00383374638,1.17506125463443,0,0,4,4.65601921559437,2500,1,NA,NA,NA,NA,4.21511698188988,"MC","doornpanne"
