"","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k"
"20","urban.beach",16513.0812767914,16513.4936479254,0.0150399035770444,18.214,9.14973296182186e-05,-8252.54063839571,1.13110419100361,0,0,4
"21","water.beach",16513.079751824,16513.492122958,0.0149832202193087,18.283,9.86769485474389e-05,-8252.53987591201,1.13111014937652,0,0,4
"22","agric.beach",16513.079751824,16513.492122958,0.014983220219309,18.284,9.86769483006133e-05,-8252.53987591201,1.13111014937643,0,0,4
"23","water.agric",16513.079751824,16513.492122958,0.014983220219309,18.284,9.86769483006133e-05,-8252.53987591201,1.13111014937643,0,0,4
"24","scrub.opend",16513.1247565927,16513.5371277267,0.0157595669365347,18.366,0.000268048183957471,-8252.56237829633,1.13110898462224,1,0.1,4
"25","scrub.fixed",16513.1330866343,16513.5454577683,0.0162107986447485,18.954,0.000272933397059079,-8252.56654331714,1.13110217590693,5,0.5,4
"26","urban.scrub",16513.2949774018,16513.7073485358,0.014423039441137,20.659,0.000243465659745931,-8252.64748870091,1.13112556246583,0,0,4
"27","urban.opend",16513.3253422586,16513.7377133926,0.0141132760080945,21.041,0.00013453773016057,-8252.66267112929,1.13111465519342,0,0,4
"28","urban.fixed",16513.5792072243,16513.9915783583,0.0130000150690192,24.927,9.38898599010432e-05,-8252.78960361216,1.13114798286936,0,0,4
"29","fixed.opend",16513.6367342606,16514.0491053947,0.013112870946464,25.899,0.000110345000527878,-8252.81836713032,1.13116425208673,1,0.1,4
"30","agric.beach.fixed",16514.6291085808,16515.2541085808,0.00656542287754618,35.877,0.000144424624427764,-8252.31455429041,1.13105985257,0,0,5
"31","water.scrub.opend",16514.8677293617,16515.4927293617,0.00554194039628328,39.959,0.000166257282861092,-8252.43386468086,1.13108556502047,0,0,5
"32","agric.scrub.opend",16514.8810408669,16515.5060408669,0.00549308647138803,40.055,0.000155975107854808,-8252.44052043347,1.13108805434963,0,0,5
"33","water.agric.scrub",16514.8886750636,16515.5136750636,0.00547496100618178,40.14,0.000141287708129336,-8252.4443375318,1.13108935839296,0,0,5
