"","Surface","obj.func_LL","k","AIC","AICc","R2m","R2c","LL","DeltaAIC","DeltaAICc","DeltaLL","Feature1","Feature2","Feature3","Feature4","Feature5","dunearea","Feature6","Feature7"
"64","opend.scrub.water",-1318.45545538514,5,2646.91086397652,2648.67556985887,3.91850548856521e-05,0.605483348644561,-1318.45543198826,7.97611116485996,9.6355538893099,1.98014992991989,1,2500,1.42383315956386,1292.35927556752,NA,"cabour",NA,NA
"65","opend.scrub.urban",-1318.45550432569,5,2646.91092898638,2648.67563486873,3.90557041385938e-05,0.60548394632592,-1318.45546449319,7.97617617471997,9.63561889916991,1.98018243484989,1,2500,10.6113901924041,1.02113924196647,NA,"cabour",NA,NA
"66","opend.agric.water",-1318.45542799173,5,2646.91085598347,2648.67556186582,3.92043853863095e-05,0.605483168260131,-1318.45542799173,7.97610317180988,9.63554589625983,1.98014593338985,1.00262645613748,2500,1,1927.08764942125,NA,"cabour",NA,NA
"67","opend.agric.urban",-1318.45550668795,5,2646.91085344057,2648.67555932292,3.92091837736777e-05,0.605483182694405,-1318.45542672028,7.97610062890999,9.63554335335994,1.9801446619399,1,2500,1.00467865630071,1.08802972980811,NA,"cabour",NA,NA
"68","opend.water.urban",-1318.45543186156,5,2646.91086372313,2648.67556960548,3.91868757700904e-05,0.60548317114236,-1318.45543186156,7.97611091147019,9.63555363592013,1.98014980322,1.00853861878477,2500,216.529569112698,1,NA,"cabour",NA,NA
"69","fixed.scrub.agric",-99999,5,2645.4087947537,2647.17350063605,0.00189825962802012,0.605621955961922,-1317.70439737685,6.47404194204,8.13348466648995,1.22911531850991,1,1534.14653532456,2500,1240.51863808577,NA,"cabour",NA,NA
"70","fixed.scrub.water",-99999,5,2646.64647790667,2648.41118378902,0.000255943463887522,0.606541282082507,-1318.32323895333,7.71172509501002,9.37116781945997,1.84795689498992,1,2500,2060.63243601765,1676.17969420161,NA,"cabour",NA,NA
"71","fixed.scrub.urban",-99999,5,2646.53035922747,2648.29506510983,0.000327089426479356,0.606618674814986,-1318.26517961374,7.59560641580993,9.25504914026988,1.78989755539988,1,2500,680.322676138914,2329.99603932385,NA,"cabour",NA,NA
"72","fixed.agric.water",-99999,5,2644.71007155644,2646.47477743879,0.00306552562674299,0.605101596032743,-1317.35503577822,5.77531874478018,7.43476146923012,0.87975371988,1,2500,2224.16581047605,1553.32734812627,NA,"cabour",NA,NA
"73","fixed.agric.urban",-99999,5,2646.12299884792,2647.88770473027,0.00065314250594584,0.605366711493654,-1318.06149942396,7.1882460362599,8.84768876070984,1.58621736561986,1,2500,1812.51945006578,772.09169658902,NA,"cabour",NA,NA
"74","fixed.water.urban",-99999,5,2646.65774464435,2648.4224505267,0.000239515378487377,0.606582928015781,-1318.32887232217,7.72299183268979,9.38243455713973,1.8535902638298,1,2500,2047.47147272298,2430.1026599895,NA,"cabour",NA,NA
"75","scrub.agric.water",-99999,5,2644.47188570032,2646.23659158267,0.00658552897974027,0.604542408591539,-1317.23594285016,5.53713288865993,7.19657561310987,0.760660791819873,1,2500,1437.02288755476,143.506837760267,NA,"cabour",NA,NA
"76","scrub.agric.urban",-99999,5,2646.00491363468,2647.76961951704,0.00117007383203317,0.603871036003176,-1318.00245681734,7.07016082302016,8.72960354748011,1.52717475899999,1,218.219814665354,1763.22161575055,2500,NA,"cabour",NA,NA
"77","scrub.water.urban",-99999,5,2646.42770666447,2648.19241254682,0.000435719304964379,0.604715776673267,-1318.21385333223,7.49295385280993,9.15239657725988,1.73857127388987,1,2500,2343.65834676084,945.523362346143,NA,"cabour",NA,NA
"78","agric.water.urban",-99999,5,2644.05427388161,2645.81897976396,0.00803931545602508,0.601968772141208,-1317.0271369408,5.11952106994977,6.77896379440017,0.551854882459793,1,2196.1872177081,2500,1383.38062327296,NA,"cabour",NA,NA
"79","opend.fixed.scrub.agric",-1318.45268603762,6,2648.90532443791,2651.45077898336,1.63876617640399e-05,0.605513708232002,-1318.45266221895,9.97057162625015,12.4107630138001,1.97738016060998,1,2500,559.146687535802,2.39987614049505,1799.72698858315,"cabour",NA,NA
"80","opend.fixed.scrub.water",-1318.46582572334,6,2648.9321230656,2651.47757761106,3.83027040311815e-06,0.605463585355254,-1318.4660615328,9.99737025394006,12.4375616415,1.99077947445994,1,2500,8.87906860713065,590.164531579446,106.352711862595,"cabour",NA,NA
"81","opend.fixed.scrub.urban",-99999,6,2648.85001844296,2651.39547298841,4.69800373657918e-05,0.605639712909026,-1318.42500922148,9.91526563129992,12.3554570188498,1.94972716313987,1,2500,881.507078446969,1409.75406896672,1653.68010164918,"cabour",NA,NA
"82","opend.fixed.agric.water",-1318.45302205529,6,2648.9058088013,2651.45126334675,1.604347277568e-05,0.605513032910502,-1318.45290440065,9.97105598963981,12.4112473771897,1.97762234230981,1,2464.00186178215,771.356135399141,2500,6.0883203383969,"cabour",NA,NA
"83","opend.fixed.agric.urban",-1318.45276865445,6,2648.90545638007,2651.45091092553,1.62807552023118e-05,0.605513304197025,-1318.45272819004,9.97070356841004,12.41089495597,1.97744613169993,1,2500,634.436921950625,2034.3006011771,3.42819994030378,"cabour",NA,NA
"84","opend.fixed.water.urban",-99999,6,2648.71919243993,2651.26464698539,0.000147773835233701,0.606312817570007,-1318.35959621997,9.78443962826987,12.2246310158298,1.88431416162985,1,2500,2184.80875464815,1435.03267266223,1077.66627466095,"cabour",NA,NA
"85","opend.scrub.agric.water",-99999,6,2644.95056411668,2647.49601866214,0.00782945782758794,0.603234436936329,-1316.47528205834,6.01581130502018,8.45600269258011,0,1,1232.74495099238,841.76985573517,1631.93691900974,2500,"cabour",NA,NA
"86","opend.scrub.agric.urban",-99999,6,2648.07307984489,2650.61853439034,0.000871593332305647,0.60450861709679,-1318.03653992244,9.13832703322987,11.5785184207798,1.56125786409984,1,1622.02177702465,1510.31445642122,2500,1994.27730932329,"cabour",NA,NA
"87","opend.scrub.water.urban",-1318.45557267727,6,2648.91114535455,2651.4565999,3.86738946486515e-05,0.605483891305894,-1318.45557267727,9.97639254289015,12.4165839304401,1.98029061892998,1.01158841488495,2500,11.1227421581743,1017.2338893482,1,"cabour",NA,NA
"88","opend.agric.water.urban",-99999,6,2648.09659997564,2650.6420545211,0.000844694085193385,0.603144102103565,-1318.04829998782,9.16184716397993,11.6020385515399,1.57301792947987,1,2500,1729.00334467104,533.365055655863,1876.67662594558,"cabour",NA,NA
"89","fixed.scrub.agric.water",-99999,6,2646.12360256896,2648.66905711441,0.00419949615877972,0.604462882367626,-1317.06180128448,7.18884975729998,9.62904114484991,0.586519226139899,1,1277.25280673849,2500,1365.02704115039,1759.08609509232,"cabour",NA,NA
"90","fixed.scrub.agric.urban",-99999,6,2648.2028366181,2650.74829116355,0.000692954226619589,0.604757935054521,-1318.10141830905,9.26808380643979,11.7082751939902,1.62613625070981,1,1372.84687600049,1983.65563789859,2061.54879308618,2500,"cabour",NA,NA
"91","fixed.scrub.water.urban",-99999,6,2648.25750692275,2650.80296146821,0.000507583793981295,0.606185681933893,-1318.12875346138,9.32275411109003,11.76294549865,1.65347140303993,1,2071.13674705565,2303.8602315926,2500,2381.51630201056,"cabour",NA,NA
"92","fixed.agric.water.urban",-99999,6,2646.24550798509,2648.79096253054,0.00402712609347555,0.60462912460597,-1317.12275399254,7.31075517343015,9.75094656098008,0.647471934199984,1,1167.32012175155,996.522703926013,2500,1387.32018782638,"cabour",NA,NA
"93","scrub.agric.water.urban",-99999,6,2647.97633061571,2650.52178516117,0.00107255810879931,0.604511200208568,-1317.98816530786,9.04157780405012,11.4817691916101,1.51288324951997,1,2500,1323.47953278865,1248.57225493997,2415.84309354046,"cabour",NA,NA
"94","opend.fixed.scrub.agric.water",-1318.46436259263,7,2650.92872503211,2654.42872503211,3.32197379983202e-06,0.605480288183866,-1318.46436251605,11.9939722204499,15.3887090625499,1.98908045770986,1,1265.89418025728,894.81252695702,1703.93173399485,2500,"cabour",40.3303318447911,NA
"95","opend.fixed.scrub.agric.urban",-1318.45320616658,7,2650.90641233317,2654.40641233317,1.57022618764682e-05,0.605512270283866,-1318.45320616658,11.97165952151,15.36639636361,1.9779241082399,1.3196529415527,2337.79690125249,774.865694013622,1,2500,"cabour",22.3938989323119,NA
"96","opend.fixed.scrub.water.urban",-99999,7,2650.74721282187,2654.24721282187,0.000105893474316673,0.605872901391918,-1318.37360641093,11.8124600102101,15.2071968523101,1.89832435258995,1,2363.09383516605,2452.42939285241,2500,1690.29387417448,"cabour",2150.14907392705,NA
"97","opend.fixed.agric.water.urban",-1318.45511402946,7,2650.91019363229,2654.41019363229,1.35776599250662e-05,0.605509640721156,-1318.45509681614,11.97544082063,15.3701776627299,1.97981475779989,1,2388.43825450006,809.11936922553,2500,11.199146231796,"cabour",83.3266620206805,NA
"98","opend.scrub.agric.water.urban",-99999,7,2649.84389605858,2653.34389605858,0.00119584746674915,0.604393191310919,-1317.92194802929,10.9091432469199,14.3038800890199,1.44666597094988,1,1858.63636810518,2500,2006.55410801745,1972.33457576723,"cabour",1382.32960774839,NA
"99","fixed.scrub.agric.water.urban",-99999,7,2649.44765812835,2652.94765812835,0.00184624771828077,0.604386442015025,-1317.72382906418,10.5129053166902,13.9076421587902,1.24854700584001,1,905.056463127466,2500,2056.92012701554,1478.32275684105,"cabour",551.852104521028,NA
"100","opend.fixed.scrub.agric.water.urban",-99999,7,2649.5525797534,2653.0525797534,0.00158677989194732,0.604634124959662,-1317.7762898767,10.6178269417401,14.0125637838401,1.30100781835995,1,2500,1533.0264274162,2184.75630883244,2490.32124365164,"cabour",855.498963367387,NA
"101","Null",-8958.6059669103,1,17919.2119338206,17919.2507687721,0,0.563990049278721,-8958.6059669103,1.39103252869972,1.19224371790187,4.312195217919,NA,NA,NA,NA,NA,"doornpanne",NA,NA
"102","Distance",-8957.98310447477,2,17919.9662089495,17920.0838560084,0.000111375707080921,0.564393183553322,-8957.98310447477,2.14530765759991,2.02533095420222,3.6893327823891,NA,NA,NA,NA,NA,"doornpanne",NA,NA
"103","opend",-8957.28544525591,3,17921.2819743056,17921.519598068,0.000869868723542718,0.56472379389736,-8957.6409871528,3.46107301369921,3.46107301380107,3.34721546041874,1,2500,NA,NA,NA,"doornpanne",NA,NA
"104","fixed",-8955.91045064639,3,17917.8209012919,17918.0585250542,0.00077220967814779,0.564610279360146,-8955.91045064593,0,0,1.61667895354913,2500,1,NA,NA,NA,"doornpanne",NA,NA
"105","scrub",-8957.983104491,3,17922.8940139337,17923.1316376961,4.41929014728271e-05,0.564163695373708,-8958.44700696686,5.07311264179953,5.07311264190139,4.15323527447981,2500,1,NA,NA,NA,"doornpanne",NA,NA
"106","beach",-8957.98310447477,3,17921.9662089495,17922.2038327119,0.000111375707080921,0.564393183553322,-8957.98310447477,4.14530765759991,4.14530765770178,3.6893327823891,1,2500,NA,NA,NA,"doornpanne",NA,NA
"107","agric",-8957.98310447477,3,17921.9662089495,17922.2038327119,0.000111375707080921,0.564393183553322,-8957.98310447477,4.14530765759991,4.14530765770178,3.6893327823891,1,2500,NA,NA,NA,"doornpanne",NA,NA
"108","water",-8957.99638860093,3,17921.9927772019,17922.2304009642,0.000108966654164055,0.564387757477642,-8957.99638860093,4.17187591000038,4.17187591000038,3.70261690854932,1,2500,NA,NA,NA,"doornpanne",NA,NA
"109","urban",-8957.98182400651,3,17922.9977260545,17923.2353498168,2.88822716854469e-05,0.564179867818615,-8958.49886302723,5.1768247625987,5.17682476260234,4.20509133484848,1,2500,NA,NA,NA,"doornpanne",NA,NA
"110","Null",-8958.6059669103,1,17919.2119338206,17919.2507687721,0,0.563990049611731,-8958.6059669103,1.39103252869972,1.19224371790187,4.312195217919,NA,NA,NA,NA,NA,"doornpanne",NA,NA
"111","Distance",-8957.98310447476,2,17919.9662089495,17920.0838560084,0.000111375707043031,0.564393183740802,-8957.98310447476,2.14530765759991,2.02533095420222,3.68933278238001,NA,NA,NA,NA,NA,"doornpanne",NA,NA
"112","opend.fixed",-8956.67691861169,4,17920.4849384648,17920.8849384648,0.000982017723418791,0.564913552193122,-8956.24246923239,2.66403717290086,2.82641341059934,1.94869754000865,265.65660231608,2500,1.00000000000045,NA,NA,"doornpanne",NA,NA
"113","opend.scrub",-8957.2724581131,4,17923.2124520891,17923.6124520891,0.000881479918473958,0.564740351637487,-8957.60622604454,5.39155079720149,5.55392703489997,3.31245435215897,4.65601921559437,2500,1,NA,NA,"doornpanne",NA,NA
"114","opend.beach",-8957.2854452585,4,17922.8569303221,17923.2569303221,0.00093248855018954,0.564833716027723,-8957.42846516104,5.03602903020146,5.19840526789994,3.13469346865895,1,483.415655287098,2500,NA,NA,"doornpanne",NA,NA
"115","opend.agric",-8957.28544525537,4,17923.2819743056,17923.6819743056,0.000869868723542696,0.56472379389736,-8957.6409871528,5.46107301369921,5.62344925140133,3.34721546041874,1,2500,2339.24149590454,NA,NA,"doornpanne",NA,NA
"116","opend.water",-8957.26138575304,4,17923.2829675834,17923.6829675834,0.000869212353654163,0.564723113560186,-8957.6414837917,5.46206629150038,5.6244425292025,3.34771209931932,1,2500,51.6036518407332,NA,NA,"doornpanne",NA,NA
"117","opend.urban",-8957.26347172296,4,17923.1650510309,17923.5650510309,0.000919017574251879,0.564784065333599,-8957.58252551544,5.3441497390013,5.50652597669978,3.28875382305887,1,2500,11.2162200369326,NA,NA,"doornpanne",NA,NA
"118","fixed.scrub",-99999,4,17923.917608665,17924.317608665,0.0013114925571865,0.563850307336654,-8957.9588043325,6.0967073731008,6.25908361079928,3.66503264011953,1,1540.30286940349,2500,NA,NA,"doornpanne",NA,NA
"119","fixed.beach",-8955.91215424371,4,17919.8209012919,17920.2209012919,0.000772209678147808,0.564610279360146,-8955.91045064593,2,2.16237623770212,1.61667895354913,2500,1,1666.84050182158,NA,NA,"doornpanne",NA,NA
"120","fixed.agric",-8955.91172689387,4,17919.8234537877,17920.2234537877,0.000771434928637474,0.564610024112345,-8955.91172689387,2.00255249580005,2.16492873350217,1.61795520148917,2085.51997724592,1,2500,NA,NA,"doornpanne",NA,NA
"121","fixed.water",-8955.91180407213,4,17919.8236081443,17920.2236081443,0.000771140337698913,0.564610006237153,-8955.91180407213,2.00270685239957,2.16508309010169,1.61803237974891,1886.32880981886,1,2500,NA,NA,"doornpanne",NA,NA
"122","fixed.urban",-8957.25320501674,4,17922.8769346052,17923.2769346052,0.000244870465371191,0.564498820597952,-8957.43846730259,5.05603331329985,5.21840955100197,3.14469561020996,257.97773484079,1,2500,NA,NA,"doornpanne",NA,NA
"123","scrub.beach",-8957.98310498949,4,17923.9662103709,17924.3662103709,0.000111375559448176,0.564393182802458,-8957.98310518543,6.14530907900189,6.30768531670037,3.68933349305007,1,1.00000463178594,2500,NA,NA,"doornpanne",NA,NA
"124","scrub.agric",-8957.98310448167,4,17923.9662090094,17924.3662090094,0.000111375700875121,0.564393183481804,-8957.98310450468,6.14530771749924,6.30768395520136,3.68933281229874,0.999999999999545,1.0000001949511,2500,NA,NA,"doornpanne",NA,NA
"125","scrub.water",-8957.99638861051,4,17923.9927774337,17924.3927774337,0.000108966634388289,0.564387756970709,-8957.99638871684,6.17187614180148,6.33425237949996,3.70261702445896,1.00000086112414,1,2500,NA,NA,"doornpanne",NA,NA
"126","scrub.urban",-8957.96975532632,4,17924.7610249842,17925.1610249842,5.34645471697128e-05,0.564291059010654,-8958.38051249211,6.9401236923004,7.10249993000252,4.08674079972843,334.326829349222,1,2500,NA,NA,"doornpanne",NA,NA
"127","beach.agric",-8957.98310447476,4,17923.9662089495,17924.3662089495,0.000111375707043031,0.564393183740802,-8957.98310447476,6.14530765759991,6.30768389530203,3.68933278238001,1,2500,1988.18258848771,NA,NA,"doornpanne",NA,NA
"128","beach.water",-8957.99638860093,4,17923.9927772019,17924.3927772019,0.000108966654269177,0.564387756944732,-8957.99638860093,6.17187591000038,6.3342521477025,3.70261690854932,1,2500,972.907987477455,NA,NA,"doornpanne",NA,NA
"129","beach.urban",-8957.98182400671,4,17924.0622605376,17924.4622605376,0.0001046629479069,0.56440352963109,-8958.03113026881,6.24135924570146,6.40373548339994,3.73735857642896,1,2500,10.3888515481476,NA,NA,"doornpanne",NA,NA
"130","agric.water",-8957.99638860093,4,17923.9927772019,17924.3927772019,0.000108966654269177,0.564387756944732,-8957.99638860093,6.17187591000038,6.3342521477025,3.70261690854932,1,2284.14446415447,2500,NA,NA,"doornpanne",NA,NA
"131","agric.urban",-8957.98182410227,4,17923.9650213943,17924.3650213943,0.000111507877383033,0.564397557910815,-8957.98251069714,6.14412010239903,6.30649634010115,3.68873900475955,1,2500,1.90411280657418,NA,NA,"doornpanne",NA,NA
"132","water.urban",-8957.99638860136,4,17923.9927772027,17924.3927772027,0.000108966654153845,0.564387757166824,-8957.99638860134,6.17187591080074,6.33425214849922,3.70261690895859,1,2500,1.00000001830858,NA,NA,"doornpanne",NA,NA
"133","opend.fixed.scrub",-8955.46337602609,5,17920.9267520522,17921.5328126582,0.000863749270076029,0.565051248343162,-8955.46337602609,3.10585076030111,3.47428760399998,1.16960433370878,90.4275904057358,158.812248465727,1,2500,NA,"doornpanne",NA,NA
"134","opend.fixed.beach",-8956.88905948342,5,17923.6574081421,17924.2634687482,0.000495189448172448,0.564698589292541,-8956.82870407106,5.83650685019893,6.20494369399967,2.53493237867951,6.94779686545508,89.7344371974359,1,2500,NA,"doornpanne",NA,NA
"135","opend.fixed.agric",-8957.04708429958,5,17924.0941685992,17924.7002292052,0.000870842286223153,0.564922499649629,-8957.04708429958,6.27326730730056,6.64170415099943,2.7533126071994,5.2350731198585,334.78905099397,1,2500,NA,"doornpanne",NA,NA
"136","opend.fixed.water",-8956.26659464224,5,17922.2376768077,17922.8437374137,0.00101664894461022,0.564922757925823,-8956.11883840383,4.41677551580142,4.78521235950029,1.82506671144984,287.153022205902,2500,1,2434.2246661745,NA,"doornpanne",NA,NA
"137","opend.fixed.urban",-8957.28226073669,5,17924.6928388577,17925.2988994638,0.000681094884974281,0.565362611774604,-8957.34641942885,6.87193756580018,7.24037440960092,3.05264773646923,23.5208750878419,2500,1,1366.18240316538,NA,"doornpanne",NA,NA
"138","opend.scrub.beach",-8957.45218617174,5,17924.9773086652,17925.5833692713,0.000771058734519168,0.56459436635704,-8957.48865433262,7.15640737329886,7.5248442170996,3.19488264023857,1,653.349891656512,77.4583341879861,2500,NA,"doornpanne",NA,NA
"139","opend.scrub.agric",-8957.45219248014,5,17925.0851192951,17925.6911799012,0.000764017084345816,0.564577731270131,-8957.54255964756,7.26421800320168,7.63265484700241,3.24878795517907,1,844.906813711877,99.6296325706339,2500,NA,"doornpanne",NA,NA
"140","opend.scrub.water",-8956.86431926072,5,17924.6784590471,17925.2845196531,0.000657219031649541,0.564401020028764,-8957.33922952354,6.85755775520011,7.22599459890262,3.04545783116009,1,280.017061429692,52.3937476680653,2500,NA,"doornpanne",NA,NA
"141","opend.scrub.urban",-8957.38726358704,5,17924.8413300329,17925.4473906389,0.000886198786413594,0.565362326785358,-8957.42066501644,7.02042874100152,7.3888655847004,3.12689332405898,1,2500,16.7461931304915,342.045929719469,NA,"doornpanne",NA,NA
"142","opend.beach.agric",-8957.28544525361,5,17924.5785978018,17925.1846584079,0.000850152477003129,0.564858606588383,-8957.28929890092,6.75769650989969,7.12613335370042,2.99552720853899,1,221.857195841378,2500,1690.33461372326,NA,"doornpanne",NA,NA
"143","opend.beach.water",-8957.26234447996,5,17924.9072687354,17925.5133293415,0.000929643012182564,0.564821897583614,-8957.45363436771,7.0863674434986,7.45480428729934,3.15986267532935,1,548.291684300779,2500,10.6799906267147,NA,"doornpanne",NA,NA
"144","opend.beach.urban",-8957.26355761633,5,17924.5416487598,17925.1477093658,0.000923407456347268,0.56492221572347,-8957.27082437989,6.72074746790167,7.08918431160055,2.97705268750906,1,280.479930247147,2500,2.21685940552561,NA,"doornpanne",NA,NA
"145","opend.agric.water",-8957.29277092291,5,17924.7469827017,17925.3530433078,0.000925986724427875,0.564848877157717,-8957.37349135085,6.92608140980155,7.29451825360229,3.07971965846991,1,373.232011454435,2500,115.225024543778,NA,"doornpanne",NA,NA
"146","opend.agric.urban",-8957.26348335746,5,17924.9065707506,17925.5126313567,0.000965788425721845,0.564857372253486,-8957.45328537532,7.08566945870189,7.45410630250262,3.15951368294009,1,778.794809889492,2500,4.20725071389643,NA,"doornpanne",NA,NA
"147","opend.water.urban",-8957.18402723679,5,17924.6214435217,17925.2275041278,0.000899170386950078,0.565524242751755,-8957.31072176087,6.80054222980107,7.1689790736018,3.01695006848968,1,687.950926661774,2500,147.88510169057,NA,"doornpanne",NA,NA
"148","fixed.scrub.beach",-8958.09121331326,5,17926.1824266284,17926.7884872344,9.29142330113527e-05,0.564336134637572,-8958.09121331419,8.36152533649874,8.72996218020126,3.79744162180941,1.27656165261578,1.93376346222931,1,2500,NA,"doornpanne",NA,NA
"149","fixed.scrub.agric",-99999,5,17925.950976299,17926.557036905,0.00125813501632226,0.564058169960196,-8957.97548814949,8.13007500709864,8.49851185080115,3.68171645710936,1,2500,2043.13984117772,1604.38152638957,NA,"doornpanne",NA,NA
"150","fixed.scrub.water",-99999,5,17925.6097838611,17926.2158444672,0.00182014756502621,0.564309304082872,-8957.80489193057,7.7888825691989,8.15731941299964,3.5111202381886,1,2500,1212.3893996906,974.539886582196,NA,"doornpanne",NA,NA
"151","fixed.scrub.urban",-8957.5296330826,5,17924.3298097875,17924.9358703935,0.000320756724738474,0.564339480654577,-8957.16490489374,6.50890849560164,6.87734533930052,2.87113320135904,624.765307241489,1,2500,1880.44359663326,NA,"doornpanne",NA,NA
"152","fixed.beach.agric",-8956.43477763075,5,17922.8695552615,17923.4756158676,0.000521247546998688,0.564505422363344,-8956.43477763075,5.0486539695994,5.41709081340014,2.14100593836883,31.5750702281366,1,1672.03500193196,2500,NA,"doornpanne",NA,NA
"153","fixed.beach.water",-8956.51611105485,5,17923.0322221097,17923.6382827158,0.000486510319830191,0.564487544513213,-8956.51611105485,5.21132081780161,5.57975766160234,2.22233936246994,25.9804352328097,1,69.7333263176138,2500,NA,"doornpanne",NA,NA
"154","fixed.beach.urban",-8956.94864810467,5,17923.8972962093,17924.5033568154,0.000326862822636122,0.564474899588601,-8956.94864810467,6.07639491739974,6.44483176120048,2.65487641228901,11.7155957590567,1,2500,30.7122560295711,NA,"doornpanne",NA,NA
"155","fixed.agric.water",-8956.00285573427,5,17921.9844024557,17922.5904630617,0.000720973374587211,0.564594487474216,-8955.99220122783,4.16350116379908,4.53193800750159,1.69842953544867,159.765433286785,1,1305.92134087687,2500,NA,"doornpanne",NA,NA
"156","fixed.agric.urban",-8956.81020110078,5,17923.6068639776,17924.2129245837,0.000343537996274635,0.564521041280514,-8956.8034319888,5.78596268569891,6.15439952949964,2.50966029641859,7.44004627787444,1,2500,5.30526418354657,NA,"doornpanne",NA,NA
"157","fixed.water.urban",-8957.5943189338,5,17925.1886378676,17925.7946984736,0.000178938343140439,0.564432233483344,-8957.59431893379,7.36773657569938,7.73617341940189,3.30054724140973,2.79412485217699,1,2500,3.575582649436,NA,"doornpanne",NA,NA
"158","scrub.beach.agric",-8957.98310460712,5,17925.9662096335,17926.5722702396,0.00011137563597575,0.56439318349165,-8957.98310481676,8.14530834160178,8.51374518540251,3.68933312437912,1,1.00000222893141,2500,1680.99826490066,NA,"doornpanne",NA,NA
"159","scrub.beach.water",-8957.99638861701,5,17925.9927772703,17926.5988378764,0.000108966646583897,0.564387757298872,-8957.99638863515,8.17187597840166,8.5403128222024,3.70261694276996,1,1.00000034953746,2007.08574260062,2500,NA,"doornpanne",NA,NA
"160","scrub.beach.urban",-8957.96969565109,5,17925.9558370894,17926.5618976954,0.000112951275531764,0.564399282506001,-8957.97791854469,8.13493579750138,8.50337264120026,3.68414685230891,1.1933259933603,1,2500,2.43792705902251,NA,"doornpanne",NA,NA
"161","scrub.agric.water",-8957.99379698255,5,17925.9927776354,17926.5988382414,0.00010896660595561,0.5643877573439,-8957.99638881768,8.17187634350194,8.54031318720081,3.70261712530009,1,1.00000221391565,2500,6.65564410389788,NA,"doornpanne",NA,NA
"162","scrub.agric.urban",-8957.97228114686,5,17926.0111526373,17926.6172132434,0.000110443103655437,0.564405680975194,-8958.00557631865,8.19025134540061,8.55868818920135,3.71180462626944,1.70840048905075,1,2500,9.28869006801096,NA,"doornpanne",NA,NA
"163","scrub.water.urban",-8957.98943489683,5,17925.981518894,17926.5875795001,0.000108581329534723,0.564370931753296,-8957.990759447,8.16061760210141,8.52905444590215,3.69698775461984,1,1.82866050456005,2500,2.71121819221844,NA,"doornpanne",NA,NA
"164","beach.agric.water",-8957.98310448522,5,17925.9662089788,17926.5722695848,0.000111375704363679,0.564393183228584,-8957.98310448939,8.1453076869002,8.51374453060271,3.68933279701014,1,2500,2326.25208128469,1.00000244771491,NA,"doornpanne",NA,NA
"165","beach.agric.urban",-8957.98182401046,5,17925.9868231826,17926.5928837887,0.000109774367472069,0.564398068013183,-8957.9934115913,8.1659218907007,8.53435873450144,3.69963989891949,1,2500,1446.08332966326,3.17726502240066,NA,"doornpanne",NA,NA
"166","beach.water.urban",-8957.98357039593,5,17925.9672769942,17926.5733376002,0.000111274868753861,0.564392994259786,-8957.98363849708,8.14637570230116,8.51481254600003,3.6898668046997,1,2500,1.07916221554478,1.00180179594781,NA,"doornpanne",NA,NA
"167","agric.water.urban",-8957.99652826452,5,17925.9931907723,17926.5992513783,0.000108930479737637,0.564387728908774,-8957.99659538614,8.17228948040065,8.54072632409952,3.70282369375855,1,2500,202.991381934702,1.0092570473189,NA,"doornpanne",NA,NA
"168","opend.fixed.scrub.beach",-8957.37072928178,6,17927.0016178242,17927.8587606813,0.000908450132652478,0.56477524584589,-8957.50080891208,9.18071653230072,9.80023562710267,3.20703721969949,1.38590455097938,904.109705229477,1,3.16535553156928,2500,"doornpanne",NA,NA
"169","opend.fixed.scrub.agric",-8956.6798326149,6,17925.3596652292,17926.2168080863,0.000506985582195457,0.564622130753377,-8956.67983261459,7.53876393730025,8.15828303210219,2.38606092221016,5.47252499598244,89.1472905022792,1,12.2283771357993,2500,"doornpanne",NA,NA
"170","opend.fixed.scrub.water",-8956.4067056093,6,17924.8134112186,17925.6705540757,0.000792558207054073,0.564565493782544,-8956.4067056093,6.99250992670204,7.61202902150035,2.11293391692016,3.05759095856456,198.364734496057,1,40.9192569814709,2500,"doornpanne",NA,NA
"171","opend.fixed.scrub.urban",-8957.38517749633,6,17926.7703549927,17927.6274978498,0.000408151298776645,0.564270419929628,-8957.38517749633,8.94945370079949,9.56897279560144,3.09140580394887,2.32006153652674,2500,1,2478.85364341213,109.183737221747,"doornpanne",NA,NA
"172","opend.fixed.beach.agric",-8957.06859085827,6,17926.1371817165,17926.9943245737,0.00102905132071692,0.564967221610984,-8957.06859085827,8.31628042460216,8.93579951950232,2.77481916589022,5.78097789825779,551.87044089747,1,2126.47996440242,2500,"doornpanne",NA,NA
"173","opend.fixed.beach.water",-8956.67910141807,6,17925.3582028361,17926.2153456933,0.000611337689162213,0.564704204541918,-8956.67910141807,7.53730154420191,8.15682063910208,2.3853297256901,13.8219074406684,148.265552272108,1,1659.77901519481,2500,"doornpanne",NA,NA
"174","opend.fixed.beach.urban",-8957.3205698461,6,17926.6464279784,17927.5035708356,0.000815929817039889,0.56549618905424,-8957.32321398922,8.82552668650169,9.44504578140186,3.02944229683999,6.73323028266441,2181.74349837627,1,2500,751.770083622532,"doornpanne",NA,NA
"175","opend.fixed.agric.water",-8957.24327242769,6,17926.4988130426,17927.3559558998,0.000891467221561071,0.564867732022342,-8957.24940652132,8.67791175069942,9.29743084559959,2.95563482893886,1.84956121014829,309.273958927824,1,2500,1903.73284153291,"doornpanne",NA,NA
