"","area","surface","name","value","category","value.resc","category.focal"
"1","westhoek","urban.beach","Feature1",1,"all_else",-2499,"urban"
"2","westhoek","urban.beach","Feature2",2500,"urban",0,"urban"
"3","westhoek","urban.beach","Feature3",781.779525899043,"beach",-1718.22047410096,"urban"
"4","westhoek","urban.scrub","Feature1",1.005881220427,"all_else",0.00588122042700001,"urban"
"5","westhoek","urban.scrub","Feature2",1,"urban",0,"urban"
"6","westhoek","urban.scrub","Feature3",2500,"scrub",2499,"urban"
"7","westhoek","urban.fixed","Feature1",3.80994932491467,"all_else",-2496.19005067509,"urban"
"8","westhoek","urban.fixed","Feature2",2500,"urban",0,"urban"
"9","westhoek","urban.fixed","Feature3",1,"trees",-2499,"urban"
"10","westhoek","urban.opend","Feature1",1,"all_else",-2499,"urban"
"11","westhoek","urban.opend","Feature2",2500,"urban",0,"urban"
"12","westhoek","urban.opend","Feature3",33.0642337372633,"opend",-2466.93576626274,"urban"
"13","westhoek","urban.beach.scrub","Feature1",1,"all_else",-0.14823646136119,"urban"
"14","westhoek","urban.beach.scrub","Feature2",1.14823646136119,"urban",0,"urban"
"15","westhoek","urban.beach.scrub","Feature3",2500,"beach",2498.85176353864,"urban"
"16","westhoek","urban.beach.scrub","Feature4",172.431331684667,"scrub",171.283095223306,"urban"
"17","westhoek","urban.beach.fixed","Feature1",1,"all_else",-4.36388208418794,"urban"
"18","westhoek","urban.beach.fixed","Feature2",5.36388208418794,"urban",0,"urban"
"19","westhoek","urban.beach.fixed","Feature3",2500,"beach",2494.63611791581,"urban"
"20","westhoek","urban.beach.fixed","Feature4",1.00000050689914,"trees",-4.3638815772888,"urban"
"21","westhoek","urban.beach.opend","Feature1",1,"all_else",-0.2636334825811,"urban"
"22","westhoek","urban.beach.opend","Feature2",1.2636334825811,"urban",0,"urban"
"23","westhoek","urban.beach.opend","Feature3",2500,"beach",2498.73636651742,"urban"
"24","westhoek","urban.beach.opend","Feature4",1.00629631277343,"opend",-0.25733716980767,"urban"
"25","westhoek","urban.scrub.fixed","Feature1",1.33251026567041,"all_else",-2498.66748973433,"urban"
"26","westhoek","urban.scrub.fixed","Feature2",2500,"urban",0,"urban"
"27","westhoek","urban.scrub.fixed","Feature3",11.4427481857697,"scrub",-2488.55725181423,"urban"
"28","westhoek","urban.scrub.fixed","Feature4",1,"trees",-2499,"urban"
"29","westhoek","urban.scrub.opend","Feature1",1,"all_else",-45.7012052571677,"urban"
"30","westhoek","urban.scrub.opend","Feature2",46.7012052571677,"urban",0,"urban"
"31","westhoek","urban.scrub.opend","Feature3",2500,"scrub",2453.29879474283,"urban"
"32","westhoek","urban.scrub.opend","Feature4",345.72853953352,"opend",299.027334276352,"urban"
"33","westhoek","urban.fixed.opend","Feature1",1,"all_else",-39.7978325302001,"urban"
"34","westhoek","urban.fixed.opend","Feature2",40.7978325302001,"urban",0,"urban"
"35","westhoek","urban.fixed.opend","Feature3",2500,"trees",2459.2021674698,"urban"
"36","westhoek","urban.fixed.opend","Feature4",1257.64006158974,"opend",1216.84222905954,"urban"
"37","westhoek","urban.beach.scrub.fixed","Feature1",1.19811865354541,"all_else",-2498.80188134645,"urban"
"38","westhoek","urban.beach.scrub.fixed","Feature2",2500,"urban",0,"urban"
"39","westhoek","urban.beach.scrub.fixed","Feature3",1024.94191189154,"beach",-1475.05808810846,"urban"
"40","westhoek","urban.beach.scrub.fixed","Feature4",1,"scrub",-2499,"urban"
"41","westhoek","urban.beach.scrub.fixed","Feature5",1.04676151900321,"trees",-2498.953238481,"urban"
"42","westhoek","urban.beach.scrub.opend","Feature1",1,"all_else",-68.7899716737606,"urban"
"43","westhoek","urban.beach.scrub.opend","Feature2",69.7899716737606,"urban",0,"urban"
"44","westhoek","urban.beach.scrub.opend","Feature3",206.687026791632,"beach",136.897055117871,"urban"
"45","westhoek","urban.beach.scrub.opend","Feature4",2500,"scrub",2430.21002832624,"urban"
"46","westhoek","urban.beach.scrub.opend","Feature5",526.244654930101,"opend",456.45468325634,"urban"
"47","westhoek","urban.beach.fixed.opend","Feature1",1,"all_else",-51.5559385076822,"urban"
"48","westhoek","urban.beach.fixed.opend","Feature2",52.5559385076822,"urban",0,"urban"
"49","westhoek","urban.beach.fixed.opend","Feature3",1957.8890592451,"beach",1905.33312073742,"urban"
"50","westhoek","urban.beach.fixed.opend","Feature4",2500,"trees",2447.44406149232,"urban"
"51","westhoek","urban.beach.fixed.opend","Feature5",1367.73167579237,"opend",1315.17573728469,"urban"
"52","westhoek","urban.scrub.fixed.opend","Feature1",2.02646200131812,"all_else",-44.2039902539505,"urban"
"53","westhoek","urban.scrub.fixed.opend","Feature2",46.2304522552686,"urban",0,"urban"
"54","westhoek","urban.scrub.fixed.opend","Feature3",2500,"scrub",2453.76954774473,"urban"
"55","westhoek","urban.scrub.fixed.opend","Feature4",1,"trees",-45.2304522552686,"urban"
"56","westhoek","urban.scrub.fixed.opend","Feature5",341.463286500311,"opend",295.232834245042,"urban"
"57","westhoek","urban.beach.scrub.fixed.opend","Feature1",0.999999999999545,"urban",0,"urban"
"58","westhoek","urban.beach.scrub.fixed.opend","Feature2",1026.73966699972,"beach",1025.73966699972,"urban"
"59","westhoek","urban.beach.scrub.fixed.opend","Feature3",2500,"scrub",2499,"urban"
"60","westhoek","urban.beach.scrub.fixed.opend","Feature4",8.68743812707589,"trees",7.68743812707634,"urban"
"61","westhoek","urban.beach.scrub.fixed.opend","Feature5",626.518156530911,"opend",625.518156530911,"urban"
"62","westhoek","urban.beach","Feature1",1,"all_else",-780.779525899043,"beach"
"63","westhoek","urban.beach","Feature2",2500,"urban",1718.22047410096,"beach"
"64","westhoek","urban.beach","Feature3",781.779525899043,"beach",0,"beach"
"65","westhoek","beach.scrub","Feature1",1,"all_else",-2499,"beach"
"66","westhoek","beach.scrub","Feature2",2500,"beach",0,"beach"
"67","westhoek","beach.scrub","Feature3",219.259910960215,"scrub",-2280.74008903978,"beach"
"68","westhoek","beach.fixed","Feature1",1,"all_else",-2499,"beach"
"69","westhoek","beach.fixed","Feature2",2500,"beach",0,"beach"
"70","westhoek","beach.fixed","Feature3",1.00000000001637,"trees",-2498.99999999998,"beach"
"71","westhoek","beach.opend","Feature1",1,"all_else",-2499,"beach"
"72","westhoek","beach.opend","Feature2",2500,"beach",0,"beach"
"73","westhoek","beach.opend","Feature3",1.00013758438263,"opend",-2498.99986241562,"beach"
"74","westhoek","urban.beach.scrub","Feature1",1,"all_else",-2499,"beach"
"75","westhoek","urban.beach.scrub","Feature2",1.14823646136119,"urban",-2498.85176353864,"beach"
"76","westhoek","urban.beach.scrub","Feature3",2500,"beach",0,"beach"
"77","westhoek","urban.beach.scrub","Feature4",172.431331684667,"scrub",-2327.56866831533,"beach"
"78","westhoek","urban.beach.fixed","Feature1",1,"all_else",-2499,"beach"
"79","westhoek","urban.beach.fixed","Feature2",5.36388208418794,"urban",-2494.63611791581,"beach"
"80","westhoek","urban.beach.fixed","Feature3",2500,"beach",0,"beach"
"81","westhoek","urban.beach.fixed","Feature4",1.00000050689914,"trees",-2498.9999994931,"beach"
"82","westhoek","urban.beach.opend","Feature1",1,"all_else",-2499,"beach"
"83","westhoek","urban.beach.opend","Feature2",1.2636334825811,"urban",-2498.73636651742,"beach"
"84","westhoek","urban.beach.opend","Feature3",2500,"beach",0,"beach"
"85","westhoek","urban.beach.opend","Feature4",1.00629631277343,"opend",-2498.99370368723,"beach"
"86","westhoek","beach.scrub.fixed","Feature1",9.27798437204319,"all_else",-2490.72201562796,"beach"
"87","westhoek","beach.scrub.fixed","Feature2",2500,"beach",0,"beach"
"88","westhoek","beach.scrub.fixed","Feature3",91.6237421442415,"scrub",-2408.37625785576,"beach"
"89","westhoek","beach.scrub.fixed","Feature4",1,"trees",-2499,"beach"
"90","westhoek","beach.scrub.opend","Feature1",1,"all_else",-1337.47497014162,"beach"
"91","westhoek","beach.scrub.opend","Feature2",1338.47497014162,"beach",0,"beach"
"92","westhoek","beach.scrub.opend","Feature3",2500,"scrub",1161.52502985838,"beach"
"93","westhoek","beach.scrub.opend","Feature4",659.017088915647,"opend",-679.457881225973,"beach"
"94","westhoek","beach.fixed.opend","Feature1",1,"all_else",-2499,"beach"
"95","westhoek","beach.fixed.opend","Feature2",2500,"beach",0,"beach"
"96","westhoek","beach.fixed.opend","Feature3",1.56636971952594,"trees",-2498.43363028047,"beach"
"97","westhoek","beach.fixed.opend","Feature4",58.3593510726682,"opend",-2441.64064892733,"beach"
"98","westhoek","urban.beach.scrub.fixed","Feature1",1.19811865354541,"all_else",-1023.74379323799,"beach"
"99","westhoek","urban.beach.scrub.fixed","Feature2",2500,"urban",1475.05808810846,"beach"
"100","westhoek","urban.beach.scrub.fixed","Feature3",1024.94191189154,"beach",0,"beach"
"101","westhoek","urban.beach.scrub.fixed","Feature4",1,"scrub",-1023.94191189154,"beach"
"102","westhoek","urban.beach.scrub.fixed","Feature5",1.04676151900321,"trees",-1023.89515037254,"beach"
"103","westhoek","urban.beach.scrub.opend","Feature1",1,"all_else",-205.687026791632,"beach"
"104","westhoek","urban.beach.scrub.opend","Feature2",69.7899716737606,"urban",-136.897055117871,"beach"
"105","westhoek","urban.beach.scrub.opend","Feature3",206.687026791632,"beach",0,"beach"
"106","westhoek","urban.beach.scrub.opend","Feature4",2500,"scrub",2293.31297320837,"beach"
"107","westhoek","urban.beach.scrub.opend","Feature5",526.244654930101,"opend",319.557628138469,"beach"
"108","westhoek","urban.beach.fixed.opend","Feature1",1,"all_else",-1956.8890592451,"beach"
"109","westhoek","urban.beach.fixed.opend","Feature2",52.5559385076822,"urban",-1905.33312073742,"beach"
"110","westhoek","urban.beach.fixed.opend","Feature3",1957.8890592451,"beach",0,"beach"
"111","westhoek","urban.beach.fixed.opend","Feature4",2500,"trees",542.1109407549,"beach"
"112","westhoek","urban.beach.fixed.opend","Feature5",1367.73167579237,"opend",-590.15738345273,"beach"
"113","westhoek","beach.scrub.fixed.opend","Feature1",1,"all_else",-1810.85072375302,"beach"
"114","westhoek","beach.scrub.fixed.opend","Feature2",1811.85072375302,"beach",0,"beach"
"115","westhoek","beach.scrub.fixed.opend","Feature3",2500,"scrub",688.14927624698,"beach"
"116","westhoek","beach.scrub.fixed.opend","Feature4",8.37122547116587,"trees",-1803.47949828185,"beach"
"117","westhoek","beach.scrub.fixed.opend","Feature5",627.662480612388,"opend",-1184.18824314063,"beach"
"118","westhoek","urban.beach.scrub.fixed.opend","Feature1",0.999999999999545,"urban",-1025.73966699972,"beach"
"119","westhoek","urban.beach.scrub.fixed.opend","Feature2",1026.73966699972,"beach",0,"beach"
"120","westhoek","urban.beach.scrub.fixed.opend","Feature3",2500,"scrub",1473.26033300028,"beach"
"121","westhoek","urban.beach.scrub.fixed.opend","Feature4",8.68743812707589,"trees",-1018.05222887264,"beach"
"122","westhoek","urban.beach.scrub.fixed.opend","Feature5",626.518156530911,"opend",-400.221510468809,"beach"
"123","westhoek","urban.scrub","Feature1",1.005881220427,"all_else",-2498.99411877957,"scrub"
"124","westhoek","urban.scrub","Feature2",1,"urban",-2499,"scrub"
"125","westhoek","urban.scrub","Feature3",2500,"scrub",0,"scrub"
"126","westhoek","beach.scrub","Feature1",1,"all_else",-218.259910960215,"scrub"
"127","westhoek","beach.scrub","Feature2",2500,"beach",2280.74008903978,"scrub"
"128","westhoek","beach.scrub","Feature3",219.259910960215,"scrub",0,"scrub"
"129","westhoek","scrub.fixed","Feature1",231.628507677808,"all_else",-2268.37149232219,"scrub"
"130","westhoek","scrub.fixed","Feature2",2500,"scrub",0,"scrub"
"131","westhoek","scrub.fixed","Feature3",1,"trees",-2499,"scrub"
"132","westhoek","scrub.opend","Feature1",1,"all_else",-2499,"scrub"
"133","westhoek","scrub.opend","Feature2",2500,"scrub",0,"scrub"
"134","westhoek","scrub.opend","Feature3",450.726330517763,"opend",-2049.27366948224,"scrub"
"135","westhoek","urban.beach.scrub","Feature1",1,"all_else",-171.431331684667,"scrub"
"136","westhoek","urban.beach.scrub","Feature2",1.14823646136119,"urban",-171.283095223306,"scrub"
"137","westhoek","urban.beach.scrub","Feature3",2500,"beach",2327.56866831533,"scrub"
"138","westhoek","urban.beach.scrub","Feature4",172.431331684667,"scrub",0,"scrub"
"139","westhoek","urban.scrub.fixed","Feature1",1.33251026567041,"all_else",-10.1102379200993,"scrub"
"140","westhoek","urban.scrub.fixed","Feature2",2500,"urban",2488.55725181423,"scrub"
"141","westhoek","urban.scrub.fixed","Feature3",11.4427481857697,"scrub",0,"scrub"
"142","westhoek","urban.scrub.fixed","Feature4",1,"trees",-10.4427481857697,"scrub"
"143","westhoek","urban.scrub.opend","Feature1",1,"all_else",-2499,"scrub"
"144","westhoek","urban.scrub.opend","Feature2",46.7012052571677,"urban",-2453.29879474283,"scrub"
"145","westhoek","urban.scrub.opend","Feature3",2500,"scrub",0,"scrub"
"146","westhoek","urban.scrub.opend","Feature4",345.72853953352,"opend",-2154.27146046648,"scrub"
"147","westhoek","beach.scrub.fixed","Feature1",9.27798437204319,"all_else",-82.3457577721983,"scrub"
"148","westhoek","beach.scrub.fixed","Feature2",2500,"beach",2408.37625785576,"scrub"
"149","westhoek","beach.scrub.fixed","Feature3",91.6237421442415,"scrub",0,"scrub"
"150","westhoek","beach.scrub.fixed","Feature4",1,"trees",-90.6237421442415,"scrub"
"151","westhoek","beach.scrub.opend","Feature1",1,"all_else",-2499,"scrub"
"152","westhoek","beach.scrub.opend","Feature2",1338.47497014162,"beach",-1161.52502985838,"scrub"
"153","westhoek","beach.scrub.opend","Feature3",2500,"scrub",0,"scrub"
"154","westhoek","beach.scrub.opend","Feature4",659.017088915647,"opend",-1840.98291108435,"scrub"
"155","westhoek","scrub.fixed.opend","Feature1",48.5689558839226,"all_else",-2451.43104411608,"scrub"
"156","westhoek","scrub.fixed.opend","Feature2",2500,"scrub",0,"scrub"
"157","westhoek","scrub.fixed.opend","Feature3",1,"trees",-2499,"scrub"
"158","westhoek","scrub.fixed.opend","Feature4",479.723997982256,"opend",-2020.27600201774,"scrub"
"159","westhoek","urban.beach.scrub.fixed","Feature1",1.19811865354541,"all_else",0.19811865354541,"scrub"
"160","westhoek","urban.beach.scrub.fixed","Feature2",2500,"urban",2499,"scrub"
"161","westhoek","urban.beach.scrub.fixed","Feature3",1024.94191189154,"beach",1023.94191189154,"scrub"
"162","westhoek","urban.beach.scrub.fixed","Feature4",1,"scrub",0,"scrub"
"163","westhoek","urban.beach.scrub.fixed","Feature5",1.04676151900321,"trees",0.04676151900321,"scrub"
"164","westhoek","urban.beach.scrub.opend","Feature1",1,"all_else",-2499,"scrub"
"165","westhoek","urban.beach.scrub.opend","Feature2",69.7899716737606,"urban",-2430.21002832624,"scrub"
"166","westhoek","urban.beach.scrub.opend","Feature3",206.687026791632,"beach",-2293.31297320837,"scrub"
"167","westhoek","urban.beach.scrub.opend","Feature4",2500,"scrub",0,"scrub"
"168","westhoek","urban.beach.scrub.opend","Feature5",526.244654930101,"opend",-1973.7553450699,"scrub"
"169","westhoek","urban.scrub.fixed.opend","Feature1",2.02646200131812,"all_else",-2497.97353799868,"scrub"
"170","westhoek","urban.scrub.fixed.opend","Feature2",46.2304522552686,"urban",-2453.76954774473,"scrub"
"171","westhoek","urban.scrub.fixed.opend","Feature3",2500,"scrub",0,"scrub"
"172","westhoek","urban.scrub.fixed.opend","Feature4",1,"trees",-2499,"scrub"
"173","westhoek","urban.scrub.fixed.opend","Feature5",341.463286500311,"opend",-2158.53671349969,"scrub"
"174","westhoek","beach.scrub.fixed.opend","Feature1",1,"all_else",-2499,"scrub"
"175","westhoek","beach.scrub.fixed.opend","Feature2",1811.85072375302,"beach",-688.14927624698,"scrub"
"176","westhoek","beach.scrub.fixed.opend","Feature3",2500,"scrub",0,"scrub"
"177","westhoek","beach.scrub.fixed.opend","Feature4",8.37122547116587,"trees",-2491.62877452883,"scrub"
"178","westhoek","beach.scrub.fixed.opend","Feature5",627.662480612388,"opend",-1872.33751938761,"scrub"
"179","westhoek","urban.beach.scrub.fixed.opend","Feature1",0.999999999999545,"urban",-2499,"scrub"
"180","westhoek","urban.beach.scrub.fixed.opend","Feature2",1026.73966699972,"beach",-1473.26033300028,"scrub"
"181","westhoek","urban.beach.scrub.fixed.opend","Feature3",2500,"scrub",0,"scrub"
"182","westhoek","urban.beach.scrub.fixed.opend","Feature4",8.68743812707589,"trees",-2491.31256187292,"scrub"
"183","westhoek","urban.beach.scrub.fixed.opend","Feature5",626.518156530911,"opend",-1873.48184346909,"scrub"
"184","westhoek","urban.fixed","Feature1",3.80994932491467,"all_else",2.80994932491467,"trees"
"185","westhoek","urban.fixed","Feature2",2500,"urban",2499,"trees"
"186","westhoek","urban.fixed","Feature3",1,"trees",0,"trees"
"187","westhoek","beach.fixed","Feature1",1,"all_else",-1.6370016453493e-11,"trees"
"188","westhoek","beach.fixed","Feature2",2500,"beach",2498.99999999998,"trees"
"189","westhoek","beach.fixed","Feature3",1.00000000001637,"trees",0,"trees"
"190","westhoek","scrub.fixed","Feature1",231.628507677808,"all_else",230.628507677808,"trees"
"191","westhoek","scrub.fixed","Feature2",2500,"scrub",2499,"trees"
"192","westhoek","scrub.fixed","Feature3",1,"trees",0,"trees"
"193","westhoek","fixed.opend","Feature1",1,"all_else",-2499,"trees"
"194","westhoek","fixed.opend","Feature2",2500,"trees",0,"trees"
"195","westhoek","fixed.opend","Feature3",1246.85417239896,"opend",-1253.14582760104,"trees"
"196","westhoek","urban.beach.fixed","Feature1",1,"all_else",-5.06899139995909e-07,"trees"
"197","westhoek","urban.beach.fixed","Feature2",5.36388208418794,"urban",4.3638815772888,"trees"
"198","westhoek","urban.beach.fixed","Feature3",2500,"beach",2498.9999994931,"trees"
"199","westhoek","urban.beach.fixed","Feature4",1.00000050689914,"trees",0,"trees"
"200","westhoek","urban.scrub.fixed","Feature1",1.33251026567041,"all_else",0.33251026567041,"trees"
"201","westhoek","urban.scrub.fixed","Feature2",2500,"urban",2499,"trees"
"202","westhoek","urban.scrub.fixed","Feature3",11.4427481857697,"scrub",10.4427481857697,"trees"
"203","westhoek","urban.scrub.fixed","Feature4",1,"trees",0,"trees"
"204","westhoek","urban.fixed.opend","Feature1",1,"all_else",-2499,"trees"
"205","westhoek","urban.fixed.opend","Feature2",40.7978325302001,"urban",-2459.2021674698,"trees"
"206","westhoek","urban.fixed.opend","Feature3",2500,"trees",0,"trees"
"207","westhoek","urban.fixed.opend","Feature4",1257.64006158974,"opend",-1242.35993841026,"trees"
"208","westhoek","beach.scrub.fixed","Feature1",9.27798437204319,"all_else",8.27798437204319,"trees"
"209","westhoek","beach.scrub.fixed","Feature2",2500,"beach",2499,"trees"
"210","westhoek","beach.scrub.fixed","Feature3",91.6237421442415,"scrub",90.6237421442415,"trees"
"211","westhoek","beach.scrub.fixed","Feature4",1,"trees",0,"trees"
"212","westhoek","beach.fixed.opend","Feature1",1,"all_else",-0.56636971952594,"trees"
"213","westhoek","beach.fixed.opend","Feature2",2500,"beach",2498.43363028047,"trees"
"214","westhoek","beach.fixed.opend","Feature3",1.56636971952594,"trees",0,"trees"
"215","westhoek","beach.fixed.opend","Feature4",58.3593510726682,"opend",56.7929813531423,"trees"
"216","westhoek","scrub.fixed.opend","Feature1",48.5689558839226,"all_else",47.5689558839226,"trees"
"217","westhoek","scrub.fixed.opend","Feature2",2500,"scrub",2499,"trees"
"218","westhoek","scrub.fixed.opend","Feature3",1,"trees",0,"trees"
"219","westhoek","scrub.fixed.opend","Feature4",479.723997982256,"opend",478.723997982256,"trees"
"220","westhoek","urban.beach.scrub.fixed","Feature1",1.19811865354541,"all_else",0.1513571345422,"trees"
"221","westhoek","urban.beach.scrub.fixed","Feature2",2500,"urban",2498.953238481,"trees"
"222","westhoek","urban.beach.scrub.fixed","Feature3",1024.94191189154,"beach",1023.89515037254,"trees"
"223","westhoek","urban.beach.scrub.fixed","Feature4",1,"scrub",-0.04676151900321,"trees"
"224","westhoek","urban.beach.scrub.fixed","Feature5",1.04676151900321,"trees",0,"trees"
"225","westhoek","urban.beach.fixed.opend","Feature1",1,"all_else",-2499,"trees"
"226","westhoek","urban.beach.fixed.opend","Feature2",52.5559385076822,"urban",-2447.44406149232,"trees"
"227","westhoek","urban.beach.fixed.opend","Feature3",1957.8890592451,"beach",-542.1109407549,"trees"
"228","westhoek","urban.beach.fixed.opend","Feature4",2500,"trees",0,"trees"
"229","westhoek","urban.beach.fixed.opend","Feature5",1367.73167579237,"opend",-1132.26832420763,"trees"
"230","westhoek","urban.scrub.fixed.opend","Feature1",2.02646200131812,"all_else",1.02646200131812,"trees"
"231","westhoek","urban.scrub.fixed.opend","Feature2",46.2304522552686,"urban",45.2304522552686,"trees"
"232","westhoek","urban.scrub.fixed.opend","Feature3",2500,"scrub",2499,"trees"
"233","westhoek","urban.scrub.fixed.opend","Feature4",1,"trees",0,"trees"
"234","westhoek","urban.scrub.fixed.opend","Feature5",341.463286500311,"opend",340.463286500311,"trees"
"235","westhoek","beach.scrub.fixed.opend","Feature1",1,"all_else",-7.37122547116587,"trees"
"236","westhoek","beach.scrub.fixed.opend","Feature2",1811.85072375302,"beach",1803.47949828185,"trees"
"237","westhoek","beach.scrub.fixed.opend","Feature3",2500,"scrub",2491.62877452883,"trees"
"238","westhoek","beach.scrub.fixed.opend","Feature4",8.37122547116587,"trees",0,"trees"
"239","westhoek","beach.scrub.fixed.opend","Feature5",627.662480612388,"opend",619.291255141222,"trees"
"240","westhoek","urban.beach.scrub.fixed.opend","Feature1",0.999999999999545,"urban",-7.68743812707634,"trees"
"241","westhoek","urban.beach.scrub.fixed.opend","Feature2",1026.73966699972,"beach",1018.05222887264,"trees"
"242","westhoek","urban.beach.scrub.fixed.opend","Feature3",2500,"scrub",2491.31256187292,"trees"
"243","westhoek","urban.beach.scrub.fixed.opend","Feature4",8.68743812707589,"trees",0,"trees"
"244","westhoek","urban.beach.scrub.fixed.opend","Feature5",626.518156530911,"opend",617.830718403835,"trees"
"245","westhoek","urban.opend","Feature1",1,"all_else",-32.0642337372633,"opend"
"246","westhoek","urban.opend","Feature2",2500,"urban",2466.93576626274,"opend"
"247","westhoek","urban.opend","Feature3",33.0642337372633,"opend",0,"opend"
"248","westhoek","beach.opend","Feature1",1,"all_else",-0.000137584382629896,"opend"
"249","westhoek","beach.opend","Feature2",2500,"beach",2498.99986241562,"opend"
"250","westhoek","beach.opend","Feature3",1.00013758438263,"opend",0,"opend"
"251","westhoek","scrub.opend","Feature1",1,"all_else",-449.726330517763,"opend"
"252","westhoek","scrub.opend","Feature2",2500,"scrub",2049.27366948224,"opend"
"253","westhoek","scrub.opend","Feature3",450.726330517763,"opend",0,"opend"
"254","westhoek","fixed.opend","Feature1",1,"all_else",-1245.85417239896,"opend"
"255","westhoek","fixed.opend","Feature2",2500,"trees",1253.14582760104,"opend"
"256","westhoek","fixed.opend","Feature3",1246.85417239896,"opend",0,"opend"
"257","westhoek","urban.beach.opend","Feature1",1,"all_else",-0.0062963127734299,"opend"
"258","westhoek","urban.beach.opend","Feature2",1.2636334825811,"urban",0.25733716980767,"opend"
"259","westhoek","urban.beach.opend","Feature3",2500,"beach",2498.99370368723,"opend"
"260","westhoek","urban.beach.opend","Feature4",1.00629631277343,"opend",0,"opend"
"261","westhoek","urban.scrub.opend","Feature1",1,"all_else",-344.72853953352,"opend"
"262","westhoek","urban.scrub.opend","Feature2",46.7012052571677,"urban",-299.027334276352,"opend"
"263","westhoek","urban.scrub.opend","Feature3",2500,"scrub",2154.27146046648,"opend"
"264","westhoek","urban.scrub.opend","Feature4",345.72853953352,"opend",0,"opend"
"265","westhoek","urban.fixed.opend","Feature1",1,"all_else",-1256.64006158974,"opend"
"266","westhoek","urban.fixed.opend","Feature2",40.7978325302001,"urban",-1216.84222905954,"opend"
"267","westhoek","urban.fixed.opend","Feature3",2500,"trees",1242.35993841026,"opend"
"268","westhoek","urban.fixed.opend","Feature4",1257.64006158974,"opend",0,"opend"
"269","westhoek","beach.scrub.opend","Feature1",1,"all_else",-658.017088915647,"opend"
"270","westhoek","beach.scrub.opend","Feature2",1338.47497014162,"beach",679.457881225973,"opend"
"271","westhoek","beach.scrub.opend","Feature3",2500,"scrub",1840.98291108435,"opend"
"272","westhoek","beach.scrub.opend","Feature4",659.017088915647,"opend",0,"opend"
"273","westhoek","beach.fixed.opend","Feature1",1,"all_else",-57.3593510726682,"opend"
"274","westhoek","beach.fixed.opend","Feature2",2500,"beach",2441.64064892733,"opend"
"275","westhoek","beach.fixed.opend","Feature3",1.56636971952594,"trees",-56.7929813531423,"opend"
"276","westhoek","beach.fixed.opend","Feature4",58.3593510726682,"opend",0,"opend"
"277","westhoek","scrub.fixed.opend","Feature1",48.5689558839226,"all_else",-431.155042098333,"opend"
"278","westhoek","scrub.fixed.opend","Feature2",2500,"scrub",2020.27600201774,"opend"
"279","westhoek","scrub.fixed.opend","Feature3",1,"trees",-478.723997982256,"opend"
"280","westhoek","scrub.fixed.opend","Feature4",479.723997982256,"opend",0,"opend"
"281","westhoek","urban.beach.scrub.opend","Feature1",1,"all_else",-525.244654930101,"opend"
"282","westhoek","urban.beach.scrub.opend","Feature2",69.7899716737606,"urban",-456.45468325634,"opend"
"283","westhoek","urban.beach.scrub.opend","Feature3",206.687026791632,"beach",-319.557628138469,"opend"
"284","westhoek","urban.beach.scrub.opend","Feature4",2500,"scrub",1973.7553450699,"opend"
"285","westhoek","urban.beach.scrub.opend","Feature5",526.244654930101,"opend",0,"opend"
"286","westhoek","urban.beach.fixed.opend","Feature1",1,"all_else",-1366.73167579237,"opend"
"287","westhoek","urban.beach.fixed.opend","Feature2",52.5559385076822,"urban",-1315.17573728469,"opend"
"288","westhoek","urban.beach.fixed.opend","Feature3",1957.8890592451,"beach",590.15738345273,"opend"
"289","westhoek","urban.beach.fixed.opend","Feature4",2500,"trees",1132.26832420763,"opend"
"290","westhoek","urban.beach.fixed.opend","Feature5",1367.73167579237,"opend",0,"opend"
"291","westhoek","urban.scrub.fixed.opend","Feature1",2.02646200131812,"all_else",-339.436824498993,"opend"
"292","westhoek","urban.scrub.fixed.opend","Feature2",46.2304522552686,"urban",-295.232834245042,"opend"
"293","westhoek","urban.scrub.fixed.opend","Feature3",2500,"scrub",2158.53671349969,"opend"
"294","westhoek","urban.scrub.fixed.opend","Feature4",1,"trees",-340.463286500311,"opend"
"295","westhoek","urban.scrub.fixed.opend","Feature5",341.463286500311,"opend",0,"opend"
"296","westhoek","beach.scrub.fixed.opend","Feature1",1,"all_else",-626.662480612388,"opend"
"297","westhoek","beach.scrub.fixed.opend","Feature2",1811.85072375302,"beach",1184.18824314063,"opend"
"298","westhoek","beach.scrub.fixed.opend","Feature3",2500,"scrub",1872.33751938761,"opend"
"299","westhoek","beach.scrub.fixed.opend","Feature4",8.37122547116587,"trees",-619.291255141222,"opend"
"300","westhoek","beach.scrub.fixed.opend","Feature5",627.662480612388,"opend",0,"opend"
"301","westhoek","urban.beach.scrub.fixed.opend","Feature1",0.999999999999545,"urban",-625.518156530911,"opend"
"302","westhoek","urban.beach.scrub.fixed.opend","Feature2",1026.73966699972,"beach",400.221510468809,"opend"
"303","westhoek","urban.beach.scrub.fixed.opend","Feature3",2500,"scrub",1873.48184346909,"opend"
"304","westhoek","urban.beach.scrub.fixed.opend","Feature4",8.68743812707589,"trees",-617.830718403835,"opend"
"305","westhoek","urban.beach.scrub.fixed.opend","Feature5",626.518156530911,"opend",0,"opend"
"306","cabour","urban.water","Feature1",1,"all_else",-2045.85160455211,"urban"
"307","cabour","urban.water","Feature2",2046.85160455211,"urban",0,"urban"
"308","cabour","urban.water","Feature3",2500,"water",453.14839544789,"urban"
"309","cabour","urban.agric","Feature1",1,"all_else",-2499,"urban"
